model,participant,seed,condition,grouping,group,n,node_accuracy,node_macro_f1,tier3_accuracy,tier3_macro_f1
A1-Legacy-Once,D,2,normal,exact_full_prefix,True,248,0.8870967741935484,0.886899191608869,0.8870967741935484,0.8764498812462261
A1-Legacy-Once,D,2,normal,local_suffix_1,insufficient,21,0.7142857142857143,0.5714285714285714,0.7142857142857143,0.5714285714285714
A1-Legacy-Once,D,2,normal,local_suffix_1,seen,379,0.8786279683377308,0.8719792700253207,0.8759894459102903,0.8658040425151542
A1-Legacy-Once,D,2,normal,local_suffix_2,insufficient,42,0.8571428571428571,0.8321428571428571,0.8571428571428571,0.8321428571428571
A1-Legacy-Once,D,2,normal,local_suffix_2,seen,338,0.8757396449704142,0.8779770024516246,0.8727810650887574,0.8725756758996907
A1-Legacy-Once,D,2,normal,local_suffix_2,unseen,20,0.8,0.8186507936507937,0.8,0.8186507936507935
A1-Legacy-Once,D,2,normal,local_prefix_3,insufficient,63,0.9047619047619048,0.8714285714285716,0.9047619047619048,0.8714285714285716
A1-Legacy-Once,D,2,normal,local_prefix_3,seen,296,0.8716216216216216,0.873673266067384,0.8682432432432432,0.8674033049405779
A1-Legacy-Once,D,2,normal,local_prefix_3,unseen,41,0.8048780487804879,0.7983333333333332,0.8048780487804879,0.7983333333333332
A1-Legacy-Once,D,2,normal,history_length,0,21,0.7142857142857143,0.5714285714285714,0.7142857142857143,0.5714285714285714
A1-Legacy-Once,D,2,normal,history_length,1-2,42,1.0,1.0,1.0,1.0
A1-Legacy-Once,D,2,normal,history_length,11-20,133,0.7969924812030075,0.8028920922782816,0.7894736842105263,0.8084141414141414
A1-Legacy-Once,D,2,normal,history_length,21+,36,0.8888888888888888,0.9428571428571428,0.8888888888888888,0.9428571428571428
A1-Legacy-Once,D,2,normal,history_length,3-5,63,0.9523809523809523,0.956969696969697,0.9523809523809523,0.956969696969697
A1-Legacy-Once,D,2,normal,history_length,6-10,105,0.8857142857142857,0.841322242687007,0.8857142857142857,0.8413222426870071
A1-Legacy-Once,D,2,normal,stage,1,55,0.8727272727272727,0.9185032139577594,0.8727272727272727,0.9185032139577595
A1-Legacy-Once,D,2,normal,stage,2,294,0.8605442176870748,0.8692817279838111,0.8571428571428571,0.8490595058856911
A1-Legacy-Once,D,2,normal,stage,3,51,0.9215686274509803,0.9375757575757577,0.9215686274509803,0.9375757575757575
A1-Legacy-Once,D,2,normal,active_tail,False,109,0.8715596330275229,0.9080730380730383,0.8715596330275229,0.9080730380730382
A1-Legacy-Once,D,2,normal,active_tail,True,291,0.8694158075601375,0.8835230308159835,0.865979381443299,0.872349414688867
A1-Legacy-Once,D,2,normal,tail_reason,active_incomplete_atomic_prefix,291,0.8694158075601375,0.8835230308159835,0.865979381443299,0.872349414688867
A1-Legacy-Once,D,2,normal,tail_reason,atomic_sequence_complete,21,0.9047619047619048,0.8,0.9047619047619048,0.8
A1-Legacy-Once,D,2,normal,tail_reason,empty_history,21,0.7142857142857143,0.5714285714285714,0.7142857142857143,0.5714285714285714
A1-Legacy-Once,D,2,normal,tail_reason,latest_node_not_atomic,60,0.9,0.8740740740740741,0.9,0.874074074074074
A1-Legacy-Once,D,2,normal,tail_reason,repeated_node_fallback,7,1.0,1.0,1.0,1.0
A1-Legacy-Once,D,2,fault,exact_full_prefix,False,30,0.7666666666666667,0.7045454545454546,0.7333333333333333,0.6247795414462082
A1-Legacy-Once,D,2,fault,exact_full_prefix,True,32,0.96875,0.9365079365079364,0.96875,0.9607843137254901
A1-Legacy-Once,D,2,fault,local_suffix_1,insufficient,4,1.0,1.0,1.0,1.0
A1-Legacy-Once,D,2,fault,local_suffix_1,seen,58,0.8620689655172413,0.7827586206896552,0.8448275862068966,0.7456969696969696
A1-Legacy-Once,D,2,fault,local_suffix_2,insufficient,8,1.0,1.0,1.0,1.0
A1-Legacy-Once,D,2,fault,local_suffix_2,seen,52,0.8653846153846154,0.7961538461538461,0.8461538461538461,0.7564738292011018
A1-Legacy-Once,D,2,fault,local_suffix_2,unseen,2,0.5,0.5,0.5,0.5
A1-Legacy-Once,D,2,fault,local_prefix_3,insufficient,12,1.0,1.0,1.0,1.0
A1-Legacy-Once,D,2,fault,local_prefix_3,seen,44,0.8863636363636364,0.8428571428571429,0.8636363636363636,0.8024955436720143
A1-Legacy-Once,D,2,fault,local_prefix_3,unseen,6,0.5,0.5,0.5,0.5
A1-Legacy-Once,D,2,fault,history_length,0,4,1.0,1.0,1.0,1.0
A1-Legacy-Once,D,2,fault,history_length,1-2,8,1.0,1.0,1.0,1.0
A1-Legacy-Once,D,2,fault,history_length,11-20,12,0.9166666666666666,0.9166666666666666,0.8333333333333334,0.8296296296296296
A1-Legacy-Once,D,2,fault,history_length,21+,11,0.9090909090909091,0.8666666666666666,0.9090909090909091,0.8333333333333333
A1-Legacy-Once,D,2,fault,history_length,3-5,12,1.0,1.0,1.0,1.0
A1-Legacy-Once,D,2,fault,history_length,6-10,15,0.6,0.5777777777777777,0.6,0.5777777777777777
A1-Legacy-Once,D,2,fault,stage,1,11,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273
A1-Legacy-Once,D,2,fault,stage,2,46,0.9347826086956522,0.9071428571428571,0.9130434782608695,0.8642424242424243
A1-Legacy-Once,D,2,fault,stage,3,5,0.6,0.6,0.6,0.6
A1-Legacy-Once,D,2,fault,active_tail,False,29,0.8275862068965517,0.7681159420289854,0.8275862068965517,0.7575757575757575
A1-Legacy-Once,D,2,fault,active_tail,True,33,0.9090909090909091,0.869047619047619,0.8787878787878788,0.8157142857142858
A1-Legacy-Once,D,2,fault,tail_reason,active_incomplete_atomic_prefix,33,0.9090909090909091,0.869047619047619,0.8787878787878788,0.8157142857142858
A1-Legacy-Once,D,2,fault,tail_reason,atomic_sequence_complete,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
A1-Legacy-Once,D,2,fault,tail_reason,empty_history,4,1.0,1.0,1.0,1.0
A1-Legacy-Once,D,2,fault,tail_reason,latest_node_not_atomic,9,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778
A1-Legacy-Once,D,2,fault,tail_reason,observed_atomic_nodes_not_prefix,4,1.0,1.0,1.0,1.0
A1-Legacy-Once,D,2,fault,tail_reason,repeated_node_fallback,9,0.8888888888888888,0.8518518518518517,0.8888888888888888,0.8333333333333333
A1-Legacy-Once,D,2,all,exact_full_prefix,False,182,0.8296703296703297,0.8299290438786238,0.8186813186813187,0.8211176414735926
A1-Legacy-Once,D,2,all,exact_full_prefix,True,280,0.8964285714285715,0.9040863018804195,0.8964285714285715,0.8977640381598883
A1-Legacy-Once,D,2,all,local_suffix_1,insufficient,25,0.76,0.7098039215686274,0.76,0.7098039215686274
A1-Legacy-Once,D,2,all,local_suffix_1,seen,437,0.8764302059496567,0.8595244691518781,0.8718535469107551,0.8503344849474914
A1-Legacy-Once,D,2,all,local_suffix_2,insufficient,50,0.88,0.842436974789916,0.88,0.842436974789916
A1-Legacy-Once,D,2,all,local_suffix_2,seen,390,0.8743589743589744,0.8625220691242679,0.8692307692307693,0.8537188720130929
A1-Legacy-Once,D,2,all,local_suffix_2,unseen,22,0.7727272727272727,0.8243589743589743,0.7727272727272727,0.8243589743589743
A1-Legacy-Once,D,2,all,local_prefix_3,insufficient,75,0.92,0.877124183006536,0.92,0.877124183006536
A1-Legacy-Once,D,2,all,local_prefix_3,seen,340,0.8735294117647059,0.8626808655147787,0.8676470588235294,0.8530589081769265
A1-Legacy-Once,D,2,all,local_prefix_3,unseen,47,0.7659574468085106,0.753690476190476,0.7659574468085106,0.7536904761904762
A1-Legacy-Once,D,2,all,history_length,0,25,0.76,0.7098039215686274,0.76,0.7098039215686274
A1-Legacy-Once,D,2,all,history_length,1-2,50,1.0,1.0,1.0,1.0
A1-Legacy-Once,D,2,all,history_length,11-20,145,0.8068965517241379,0.8156687140726042,0.7931034482758621,0.8135469329729075
A1-Legacy-Once,D,2,all,history_length,21+,47,0.8936170212765957,0.8660714285714286,0.8936170212765957,0.8469387755102041
A1-Legacy-Once,D,2,all,history_length,3-5,75,0.96,0.9673534798534799,0.96,0.9673534798534799
A1-Legacy-Once,D,2,all,history_length,6-10,120,0.85,0.7185604015345395,0.85,0.7185604015345395
A1-Legacy-Once,D,2,all,stage,1,66,0.8484848484848485,0.9037507946598857,0.8484848484848485,0.9037507946598855
A1-Legacy-Once,D,2,all,stage,2,340,0.8705882352941177,0.8755182348808744,0.8647058823529412,0.8534267901388748
A1-Legacy-Once,D,2,all,stage,3,56,0.8928571428571429,0.9137218337218338,0.8928571428571429,0.9137218337218338
A1-Legacy-Once,D,2,all,active_tail,False,138,0.8623188405797102,0.844297918957101,0.8623188405797102,0.838737130348426
A1-Legacy-Once,D,2,all,active_tail,True,324,0.8734567901234568,0.8820036221700763,0.8672839506172839,0.8678443388308117
A1-Legacy-Once,D,2,all,tail_reason,active_incomplete_atomic_prefix,324,0.8734567901234568,0.8820036221700763,0.8672839506172839,0.8678443388308117
A1-Legacy-Once,D,2,all,tail_reason,atomic_sequence_complete,24,0.8333333333333334,0.7272727272727273,0.8333333333333334,0.7272727272727273
A1-Legacy-Once,D,2,all,tail_reason,empty_history,25,0.76,0.7098039215686274,0.76,0.7098039215686274
A1-Legacy-Once,D,2,all,tail_reason,latest_node_not_atomic,69,0.8840579710144928,0.8995350328683662,0.8840579710144928,0.8995350328683662
A1-Legacy-Once,D,2,all,tail_reason,observed_atomic_nodes_not_prefix,4,1.0,1.0,1.0,1.0
A1-Legacy-Once,D,2,all,tail_reason,repeated_node_fallback,16,0.9375,0.9166666666666666,0.9375,0.9111111111111111
A1-Legacy-Once,D,42,normal,exact_full_prefix,False,152,0.8552631578947368,0.8498671170099742,0.8552631578947368,0.8558917784724237
A1-Legacy-Once,D,42,normal,exact_full_prefix,True,248,0.8548387096774194,0.8155054288849684,0.8548387096774194,0.8237862619796912
A1-Legacy-Once,D,42,normal,local_suffix_1,insufficient,21,0.7142857142857143,0.5714285714285714,0.7142857142857143,0.5714285714285714
A1-Legacy-Once,D,42,normal,local_suffix_1,seen,379,0.862796833773087,0.8475052377754326,0.862796833773087,0.8562991655736281
A1-Legacy-Once,D,42,normal,local_suffix_2,insufficient,42,0.8571428571428571,0.7321428571428572,0.8571428571428571,0.7321428571428572
A1-Legacy-Once,D,42,normal,local_suffix_2,seen,338,0.8609467455621301,0.861981274842832,0.8609467455621301,0.8726430783916593
A1-Legacy-Once,D,42,normal,local_suffix_2,unseen,20,0.75,0.7908730158730158,0.75,0.7908730158730158
A1-Legacy-Once,D,42,normal,local_prefix_3,insufficient,63,0.8571428571428571,0.759047619047619,0.8571428571428571,0.759047619047619
A1-Legacy-Once,D,42,normal,local_prefix_3,seen,296,0.8614864864864865,0.86778168924231,0.8614864864864865,0.8778296815973433
A1-Legacy-Once,D,42,normal,local_prefix_3,unseen,41,0.8048780487804879,0.8019444444444443,0.8048780487804879,0.8019444444444443
A1-Legacy-Once,D,42,normal,history_length,0,21,0.7142857142857143,0.5714285714285714,0.7142857142857143,0.5714285714285714
A1-Legacy-Once,D,42,normal,history_length,1-2,42,0.9285714285714286,0.9619047619047619,0.9285714285714286,0.9619047619047619
A1-Legacy-Once,D,42,normal,history_length,11-20,133,0.8796992481203008,0.8507808412509287,0.8796992481203008,0.874119818051723
A1-Legacy-Once,D,42,normal,history_length,21+,36,0.8611111111111112,0.8746031746031747,0.8611111111111112,0.8746031746031747
A1-Legacy-Once,D,42,normal,history_length,3-5,63,0.9047619047619048,0.9275134408602149,0.9047619047619048,0.927513440860215
A1-Legacy-Once,D,42,normal,history_length,6-10,105,0.7904761904761904,0.7920995197086279,0.7904761904761904,0.7780469056560139
A1-Legacy-Once,D,42,normal,stage,1,55,0.8181818181818182,0.8808080808080809,0.8181818181818182,0.8808080808080809
A1-Legacy-Once,D,42,normal,stage,2,294,0.8537414965986394,0.8371066313060499,0.8537414965986394,0.8602083648927022
A1-Legacy-Once,D,42,normal,stage,3,51,0.9019607843137255,0.9093650793650794,0.9019607843137255,0.9093650793650794
A1-Legacy-Once,D,42,normal,active_tail,False,109,0.8623853211009175,0.8553457653457652,0.8623853211009175,0.8553457653457652
A1-Legacy-Once,D,42,normal,active_tail,True,291,0.852233676975945,0.8330431713452563,0.852233676975945,0.8495634402701294
A1-Legacy-Once,D,42,normal,tail_reason,active_incomplete_atomic_prefix,291,0.852233676975945,0.8330431713452563,0.852233676975945,0.8495634402701294
A1-Legacy-Once,D,42,normal,tail_reason,atomic_sequence_complete,21,0.9523809523809523,0.9,0.9523809523809523,0.9
A1-Legacy-Once,D,42,normal,tail_reason,empty_history,21,0.7142857142857143,0.5714285714285714,0.7142857142857143,0.5714285714285714
A1-Legacy-Once,D,42,normal,tail_reason,latest_node_not_atomic,60,0.8833333333333333,0.8392857142857143,0.8833333333333333,0.8392857142857143
A1-Legacy-Once,D,42,normal,tail_reason,repeated_node_fallback,7,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571
A1-Legacy-Once,D,42,fault,exact_full_prefix,False,30,0.7333333333333333,0.6787878787878787,0.7666666666666667,0.6925925925925925
A1-Legacy-Once,D,42,fault,exact_full_prefix,True,32,0.9375,0.8888888888888887,0.9375,0.9019607843137254
A1-Legacy-Once,D,42,fault,local_suffix_1,insufficient,4,1.0,1.0,1.0,1.0
A1-Legacy-Once,D,42,fault,local_suffix_1,seen,58,0.8275862068965517,0.7380405035577449,0.8448275862068966,0.740952380952381
A1-Legacy-Once,D,42,fault,local_suffix_2,insufficient,8,1.0,1.0,1.0,1.0
A1-Legacy-Once,D,42,fault,local_suffix_2,seen,52,0.8269230769230769,0.7462759462759462,0.8461538461538461,0.751082251082251
A1-Legacy-Once,D,42,fault,local_suffix_2,unseen,2,0.5,0.5,0.5,0.5
A1-Legacy-Once,D,42,fault,local_prefix_3,insufficient,12,1.0,1.0,1.0,1.0
A1-Legacy-Once,D,42,fault,local_prefix_3,seen,44,0.8181818181818182,0.7387755102040815,0.8409090909090909,0.7563025210084033
A1-Legacy-Once,D,42,fault,local_prefix_3,unseen,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
A1-Legacy-Once,D,42,fault,history_length,0,4,1.0,1.0,1.0,1.0
A1-Legacy-Once,D,42,fault,history_length,1-2,8,1.0,1.0,1.0,1.0
A1-Legacy-Once,D,42,fault,history_length,11-20,12,0.8333333333333334,0.8055555555555555,0.8333333333333334,0.8296296296296296
A1-Legacy-Once,D,42,fault,history_length,21+,11,0.8181818181818182,0.7666666666666666,0.9090909090909091,0.9333333333333333
A1-Legacy-Once,D,42,fault,history_length,3-5,12,0.9166666666666666,0.875,0.9166666666666666,0.875
A1-Legacy-Once,D,42,fault,history_length,6-10,15,0.6666666666666666,0.6222222222222221,0.6666666666666666,0.6222222222222221
A1-Legacy-Once,D,42,fault,stage,1,11,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364
A1-Legacy-Once,D,42,fault,stage,2,46,0.8913043478260869,0.8383219954648525,0.9130434782608695,0.8857142857142858
A1-Legacy-Once,D,42,fault,stage,3,5,0.8,0.7333333333333333,0.8,0.7333333333333333
A1-Legacy-Once,D,42,fault,active_tail,False,29,0.7586206896551724,0.6811594202898551,0.7931034482758621,0.7181818181818183
A1-Legacy-Once,D,42,fault,active_tail,True,33,0.9090909090909091,0.8785714285714287,0.9090909090909091,0.913888888888889
A1-Legacy-Once,D,42,fault,tail_reason,active_incomplete_atomic_prefix,33,0.9090909090909091,0.8785714285714287,0.9090909090909091,0.913888888888889
A1-Legacy-Once,D,42,fault,tail_reason,atomic_sequence_complete,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
A1-Legacy-Once,D,42,fault,tail_reason,empty_history,4,1.0,1.0,1.0,1.0
A1-Legacy-Once,D,42,fault,tail_reason,latest_node_not_atomic,9,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
A1-Legacy-Once,D,42,fault,tail_reason,observed_atomic_nodes_not_prefix,4,1.0,1.0,1.0,1.0
A1-Legacy-Once,D,42,fault,tail_reason,repeated_node_fallback,9,0.7777777777777778,0.7407407407407407,0.8888888888888888,0.85
A1-Legacy-Once,D,42,all,exact_full_prefix,False,182,0.8351648351648352,0.8228892582674096,0.8406593406593407,0.8311641904596064
A1-Legacy-Once,D,42,all,exact_full_prefix,True,280,0.8642857142857143,0.8184193311828932,0.8642857142857143,0.8259246238921115
A1-Legacy-Once,D,42,all,local_suffix_1,insufficient,25,0.76,0.5764705882352941,0.76,0.5764705882352941
A1-Legacy-Once,D,42,all,local_suffix_1,seen,437,0.8581235697940504,0.8321158580045417,0.8604118993135011,0.8399035749364169
A1-Legacy-Once,D,42,all,local_suffix_2,insufficient,50,0.88,0.7352941176470589,0.88,0.7352941176470589
A1-Legacy-Once,D,42,all,local_suffix_2,seen,390,0.8564102564102564,0.8437905232086187,0.8589743589743589,0.8530846485539232
A1-Legacy-Once,D,42,all,local_suffix_2,unseen,22,0.7272727272727273,0.7987179487179487,0.7272727272727273,0.7987179487179487
A1-Legacy-Once,D,42,all,local_prefix_3,insufficient,75,0.88,0.7683940242763773,0.88,0.7683940242763772
A1-Legacy-Once,D,42,all,local_prefix_3,seen,340,0.8558823529411764,0.8434573716234736,0.8588235294117647,0.8536646275602838
A1-Legacy-Once,D,42,all,local_prefix_3,unseen,47,0.7872340425531915,0.7641666666666667,0.7872340425531915,0.7641666666666665
A1-Legacy-Once,D,42,all,history_length,0,25,0.76,0.5764705882352941,0.76,0.5764705882352941
A1-Legacy-Once,D,42,all,history_length,1-2,50,0.94,0.9716553287981861,0.94,0.971655328798186
A1-Legacy-Once,D,42,all,history_length,11-20,145,0.8758620689655172,0.8534371425675774,0.8758620689655172,0.876452713952714
A1-Legacy-Once,D,42,all,history_length,21+,47,0.851063829787234,0.777056277056277,0.8723404255319149,0.873778602350031
A1-Legacy-Once,D,42,all,history_length,3-5,75,0.9066666666666666,0.8530697707168297,0.9066666666666666,0.8530697707168294
A1-Legacy-Once,D,42,all,history_length,6-10,120,0.775,0.7070768154101487,0.775,0.697367755701089
A1-Legacy-Once,D,42,all,stage,1,66,0.7878787878787878,0.8600550964187328,0.7878787878787878,0.8600550964187328
A1-Legacy-Once,D,42,all,stage,2,340,0.8588235294117647,0.8396276766011359,0.861764705882353,0.8667743265285862
A1-Legacy-Once,D,42,all,stage,3,56,0.8928571428571429,0.896983016983017,0.8928571428571429,0.8969830169830167
A1-Legacy-Once,D,42,all,active_tail,False,138,0.8405797101449275,0.7533891395960362,0.8478260869565217,0.7850577993435136
A1-Legacy-Once,D,42,all,active_tail,True,324,0.8580246913580247,0.8401170602351266,0.8580246913580247,0.8580396935638877
A1-Legacy-Once,D,42,all,tail_reason,active_incomplete_atomic_prefix,324,0.8580246913580247,0.8401170602351266,0.8580246913580247,0.8580396935638877
A1-Legacy-Once,D,42,all,tail_reason,atomic_sequence_complete,24,0.875,0.8181818181818182,0.875,0.8181818181818182
A1-Legacy-Once,D,42,all,tail_reason,empty_history,25,0.76,0.5764705882352941,0.76,0.5764705882352941
A1-Legacy-Once,D,42,all,tail_reason,latest_node_not_atomic,69,0.855072463768116,0.8193322109988777,0.855072463768116,0.8193322109988777
A1-Legacy-Once,D,42,all,tail_reason,observed_atomic_nodes_not_prefix,4,1.0,1.0,1.0,1.0
A1-Legacy-Once,D,42,all,tail_reason,repeated_node_fallback,16,0.8125,0.7916666666666666,0.875,0.8533333333333334
A1-Legacy-Once,J,1,normal,exact_full_prefix,False,100,0.89,0.8912512218963833,0.89,0.8751402918069585
A1-Legacy-Once,J,1,normal,exact_full_prefix,True,287,0.9930313588850174,0.9555555555555556,0.9930313588850174,0.9478260869565218
A1-Legacy-Once,J,1,normal,local_suffix_1,insufficient,21,1.0,1.0,1.0,1.0
A1-Legacy-Once,J,1,normal,local_suffix_1,seen,366,0.9644808743169399,0.9093781896034713,0.9644808743169399,0.8972952815506008
A1-Legacy-Once,J,1,normal,local_suffix_2,insufficient,42,1.0,1.0,1.0,1.0
A1-Legacy-Once,J,1,normal,local_suffix_2,seen,336,0.9702380952380952,0.9149580915538362,0.9702380952380952,0.9032281731474687
A1-Legacy-Once,J,1,normal,local_suffix_2,unseen,9,0.6666666666666666,0.7083333333333333,0.6666666666666666,0.7083333333333333
A1-Legacy-Once,J,1,normal,local_prefix_3,insufficient,63,1.0,1.0,1.0,1.0
A1-Legacy-Once,J,1,normal,local_prefix_3,seen,308,0.9675324675324676,0.9123005319148936,0.9675324675324676,0.899772036474164
A1-Legacy-Once,J,1,normal,local_prefix_3,unseen,16,0.8125,0.8205128205128205,0.8125,0.8205128205128205
A1-Legacy-Once,J,1,normal,history_length,0,21,1.0,1.0,1.0,1.0
A1-Legacy-Once,J,1,normal,history_length,1-2,42,1.0,1.0,1.0,1.0
A1-Legacy-Once,J,1,normal,history_length,11-20,126,0.9126984126984127,0.8659602592529422,0.9126984126984127,0.8447960896613015
A1-Legacy-Once,J,1,normal,history_length,21+,30,0.9333333333333333,0.7777777777777778,0.9333333333333333,0.7777777777777778
A1-Legacy-Once,J,1,normal,history_length,3-5,63,1.0,1.0,1.0,1.0
A1-Legacy-Once,J,1,normal,history_length,6-10,105,1.0,1.0,1.0,1.0
A1-Legacy-Once,J,1,normal,stage,1,33,1.0,1.0,1.0,1.0
A1-Legacy-Once,J,1,normal,stage,2,294,0.9897959183673469,0.9895976116906349,0.9897959183673469,0.985436656366889
A1-Legacy-Once,J,1,normal,stage,3,60,0.8333333333333334,0.8356410256410257,0.8333333333333334,0.8356410256410257
A1-Legacy-Once,J,1,normal,active_tail,False,96,0.8854166666666666,0.877131640289535,0.8854166666666666,0.877131640289535
A1-Legacy-Once,J,1,normal,active_tail,True,291,0.993127147766323,0.9861111111111112,0.993127147766323,0.9821428571428571
A1-Legacy-Once,J,1,normal,tail_reason,active_incomplete_atomic_prefix,291,0.993127147766323,0.9861111111111112,0.993127147766323,0.9821428571428571
A1-Legacy-Once,J,1,normal,tail_reason,atomic_sequence_complete,23,0.9565217391304348,0.8571428571428571,0.9565217391304348,0.8571428571428571
A1-Legacy-Once,J,1,normal,tail_reason,empty_history,21,1.0,1.0,1.0,1.0
A1-Legacy-Once,J,1,normal,tail_reason,latest_node_not_atomic,52,0.8076923076923077,0.7792207792207793,0.8076923076923077,0.7792207792207793
A1-Legacy-Once,J,1,fault,exact_full_prefix,False,70,0.8857142857142857,0.849012987012987,0.8857142857142857,0.8376690847279081
A1-Legacy-Once,J,1,fault,exact_full_prefix,True,98,0.8877551020408163,0.821031746031746,0.8877551020408163,0.7947514619883042
A1-Legacy-Once,J,1,fault,local_suffix_1,insufficient,9,0.3333333333333333,0.3,0.3333333333333333,0.3
A1-Legacy-Once,J,1,fault,local_suffix_1,seen,159,0.9182389937106918,0.856924773497916,0.9182389937106918,0.8448545385203893
A1-Legacy-Once,J,1,fault,local_suffix_2,insufficient,18,0.6666666666666666,0.6333333333333333,0.6666666666666666,0.6333333333333333
A1-Legacy-Once,J,1,fault,local_suffix_2,seen,146,0.910958904109589,0.8404814866215048,0.910958904109589,0.8255281634038604
A1-Legacy-Once,J,1,fault,local_suffix_2,unseen,4,1.0,1.0,1.0,1.0
A1-Legacy-Once,J,1,fault,local_prefix_3,insufficient,27,0.7777777777777778,0.7555555555555555,0.7777777777777778,0.7555555555555555
A1-Legacy-Once,J,1,fault,local_prefix_3,seen,134,0.9104477611940298,0.8145014348110323,0.9104477611940298,0.7943433129663854
A1-Legacy-Once,J,1,fault,local_prefix_3,unseen,7,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571
A1-Legacy-Once,J,1,fault,history_length,0,9,0.3333333333333333,0.3,0.3333333333333333,0.3
A1-Legacy-Once,J,1,fault,history_length,1-2,18,1.0,1.0,1.0,1.0
A1-Legacy-Once,J,1,fault,history_length,11-20,54,0.8333333333333334,0.7603174603174603,0.8333333333333334,0.7248281632897018
A1-Legacy-Once,J,1,fault,history_length,21+,15,1.0,1.0,1.0,1.0
A1-Legacy-Once,J,1,fault,history_length,3-5,27,0.8888888888888888,0.8664141414141414,0.8888888888888888,0.8664141414141413
A1-Legacy-Once,J,1,fault,history_length,6-10,45,0.9777777777777777,0.9644444444444444,0.9777777777777777,0.9644444444444444
A1-Legacy-Once,J,1,fault,stage,1,22,0.8181818181818182,0.8,0.8181818181818182,0.8
A1-Legacy-Once,J,1,fault,stage,2,130,0.9076923076923077,0.9034728724025497,0.9076923076923077,0.8882954540273282
A1-Legacy-Once,J,1,fault,stage,3,16,0.8125,0.8083333333333333,0.8125,0.8083333333333333
A1-Legacy-Once,J,1,fault,active_tail,False,71,0.7887323943661971,0.8143772893772894,0.7887323943661971,0.8106666666666666
A1-Legacy-Once,J,1,fault,active_tail,True,97,0.9587628865979382,0.9630223942723942,0.9587628865979382,0.9665148471600085
A1-Legacy-Once,J,1,fault,tail_reason,active_incomplete_atomic_prefix,97,0.9587628865979382,0.9630223942723942,0.9587628865979382,0.9665148471600085
A1-Legacy-Once,J,1,fault,tail_reason,atomic_sequence_complete,6,0.6666666666666666,0.7777777777777777,0.6666666666666666,0.7777777777777777
A1-Legacy-Once,J,1,fault,tail_reason,empty_history,9,0.3333333333333333,0.3,0.3333333333333333,0.3
A1-Legacy-Once,J,1,fault,tail_reason,latest_node_not_atomic,24,0.7916666666666666,0.8051282051282052,0.7916666666666666,0.8051282051282052
A1-Legacy-Once,J,1,fault,tail_reason,observed_atomic_nodes_not_prefix,5,1.0,1.0,1.0,1.0
A1-Legacy-Once,J,1,fault,tail_reason,repeated_node_fallback,27,0.9259259259259259,0.9396825396825397,0.9259259259259259,0.94375
A1-Legacy-Once,J,1,all,exact_full_prefix,False,170,0.888235294117647,0.8699605686322953,0.888235294117647,0.8589772688878691
A1-Legacy-Once,J,1,all,exact_full_prefix,True,385,0.9662337662337662,0.886567206592782,0.9662337662337662,0.8699056913001312
A1-Legacy-Once,J,1,all,local_suffix_1,insufficient,30,0.8,0.8315217391304348,0.8,0.8315217391304348
A1-Legacy-Once,J,1,all,local_suffix_1,seen,525,0.9504761904761905,0.8950974872528348,0.9504761904761905,0.8835531672175758
A1-Legacy-Once,J,1,all,local_suffix_2,insufficient,60,0.9,0.9108589087809037,0.9,0.9108589087809037
A1-Legacy-Once,J,1,all,local_suffix_2,seen,482,0.9522821576763485,0.8925236999716337,0.9522821576763485,0.8802262947929244
A1-Legacy-Once,J,1,all,local_suffix_2,unseen,13,0.7692307692307693,0.7962962962962963,0.7692307692307693,0.7962962962962963
A1-Legacy-Once,J,1,all,local_prefix_3,insufficient,90,0.9333333333333333,0.9405726058539358,0.9333333333333333,0.9405726058539358
A1-Legacy-Once,J,1,all,local_prefix_3,seen,442,0.9502262443438914,0.887643670324352,0.9502262443438914,0.8740020662884936
A1-Legacy-Once,J,1,all,local_prefix_3,unseen,23,0.8260869565217391,0.869047619047619,0.8260869565217391,0.8690476190476192
A1-Legacy-Once,J,1,all,history_length,0,30,0.8,0.8315217391304348,0.8,0.8315217391304348
A1-Legacy-Once,J,1,all,history_length,1-2,60,1.0,1.0,1.0,1.0
A1-Legacy-Once,J,1,all,history_length,11-20,180,0.8888888888888888,0.8333246941737507,0.8888888888888888,0.8178413609906638
A1-Legacy-Once,J,1,all,history_length,21+,45,0.9555555555555556,0.8666666666666667,0.9555555555555556,0.8461538461538461
A1-Legacy-Once,J,1,all,history_length,3-5,90,0.9666666666666667,0.9200345228714024,0.9666666666666667,0.9200345228714022
A1-Legacy-Once,J,1,all,history_length,6-10,150,0.9933333333333333,0.9881164587046941,0.9933333333333333,0.9881164587046941
