comparison_model,participant,seed,condition,grouping,group,tier3_accuracy_delta_vs_m2,tier3_macro_f1_delta_vs_m2,node_accuracy_delta_vs_m2
A3-DualPos-Once,J,1,all,history_length,3-5,-0.011111111111111072,-0.004966996369767274,-0.011111111111111072
A3-DualPos-Once,J,1,all,history_length,6-10,-0.05999999999999994,-0.06132099069367003,-0.053333333333333344
A3-DualPos-Once,J,1,all,local_prefix_3,insufficient,0.0,0.0,0.0
A3-DualPos-Once,J,1,all,local_prefix_3,seen,-0.020361990950226283,-0.012929548513311295,-0.022624434389140302
A3-DualPos-Once,J,1,all,local_prefix_3,unseen,-0.04347826086956519,-0.059523809523809534,-0.04347826086956519
A3-DualPos-Once,J,1,all,local_suffix_1,insufficient,0.0,0.0,0.0
A3-DualPos-Once,J,1,all,local_suffix_1,seen,-0.01904761904761909,-0.01242052245165981,-0.020952380952380945
A3-DualPos-Once,J,1,all,local_suffix_2,insufficient,0.0,0.0,0.0
A3-DualPos-Once,J,1,all,local_suffix_2,seen,-0.018672199170124415,-0.010539411737951365,-0.020746887966804906
A3-DualPos-Once,J,1,all,local_suffix_2,unseen,-0.07692307692307687,-0.033333333333333326,-0.07692307692307687
A3-DualPos-Once,J,1,all,stage,1,-0.018181818181818188,-0.018365472910927383,-0.018181818181818188
A3-DualPos-Once,J,1,all,stage,2,-0.018867924528301883,-0.0159533203069967,-0.021226415094339535
A3-DualPos-Once,J,1,all,stage,3,-0.013157894736842035,-0.010503565062388809,-0.013157894736842035
A3-DualPos-Once,J,1,all,tail_reason,active_incomplete_atomic_prefix,-0.018041237113401998,-0.011825928674519925,-0.020618556701030855
A3-DualPos-Once,J,1,all,tail_reason,atomic_sequence_complete,-0.06896551724137934,-0.025396825396825307,-0.06896551724137934
A3-DualPos-Once,J,1,all,tail_reason,empty_history,0.0,0.0,0.0
A3-DualPos-Once,J,1,all,tail_reason,latest_node_not_atomic,0.0,-0.05579605579605573,0.0
A3-DualPos-Once,J,1,all,tail_reason,observed_atomic_nodes_not_prefix,0.0,0.0,0.0
A3-DualPos-Once,J,1,all,tail_reason,repeated_node_fallback,-0.03703703703703698,-0.02483766233766238,-0.03703703703703698
A3-DualPos-Once,J,1,fault,active_tail,False,-0.05633802816901401,-0.05771275783040497,-0.05633802816901401
A3-DualPos-Once,J,1,fault,active_tail,True,-0.020618556701030966,-0.011980022011148117,-0.030927835051546393
A3-DualPos-Once,J,1,fault,exact_full_prefix,False,-0.02857142857142858,-0.080943938529078,-0.05714285714285716
A3-DualPos-Once,J,1,fault,exact_full_prefix,True,-0.04081632653061218,-0.06017423366107577,-0.030612244897959107
A3-DualPos-Once,J,1,fault,history_length,0,0.0,0.0,0.0
A3-DualPos-Once,J,1,fault,history_length,1-2,0.0,0.0,0.0
A3-DualPos-Once,J,1,fault,history_length,11-20,-0.01851851851851849,-0.03551383389440066,-0.03703703703703698
A3-DualPos-Once,J,1,fault,history_length,21+,0.0,0.0,-0.06666666666666665
A3-DualPos-Once,J,1,fault,history_length,3-5,0.0,0.0,0.0
A3-DualPos-Once,J,1,fault,history_length,6-10,-0.11111111111111116,-0.11506715506715504,-0.0888888888888889
A3-DualPos-Once,J,1,fault,local_prefix_3,insufficient,0.0,0.0,0.0
A3-DualPos-Once,J,1,fault,local_prefix_3,seen,-0.03731343283582089,-0.07551164517730058,-0.04477611940298509
A3-DualPos-Once,J,1,fault,local_prefix_3,unseen,-0.1428571428571429,-0.19047619047619047,-0.1428571428571429
A3-DualPos-Once,J,1,fault,local_suffix_1,insufficient,0.0,0.0,0.0
A3-DualPos-Once,J,1,fault,local_suffix_1,seen,-0.037735849056603765,-0.0630524390773799,-0.04402515723270439
A3-DualPos-Once,J,1,fault,local_suffix_2,insufficient,0.0,0.0,0.0
A3-DualPos-Once,J,1,fault,local_suffix_2,seen,-0.03424657534246578,-0.04863286451058091,-0.04109589041095896
A3-DualPos-Once,J,1,fault,local_suffix_2,unseen,-0.25,-0.25,-0.25
A3-DualPos-Once,J,1,fault,stage,1,-0.045454545454545525,-0.04848484848484835,-0.045454545454545525
A3-DualPos-Once,J,1,fault,stage,2,-0.023076923076923106,-0.013635896927726265,-0.03076923076923077
A3-DualPos-Once,J,1,fault,stage,3,-0.125,-0.10833333333333328,-0.125
A3-DualPos-Once,J,1,fault,tail_reason,active_incomplete_atomic_prefix,-0.020618556701030966,-0.011980022011148117,-0.030927835051546393
A3-DualPos-Once,J,1,fault,tail_reason,atomic_sequence_complete,-0.33333333333333337,-0.22222222222222232,-0.33333333333333337
A3-DualPos-Once,J,1,fault,tail_reason,empty_history,0.0,0.0,0.0
A3-DualPos-Once,J,1,fault,tail_reason,latest_node_not_atomic,-0.04166666666666663,-0.0410256410256411,-0.04166666666666663
A3-DualPos-Once,J,1,fault,tail_reason,observed_atomic_nodes_not_prefix,0.0,0.0,0.0
A3-DualPos-Once,J,1,fault,tail_reason,repeated_node_fallback,-0.03703703703703698,-0.02483766233766238,-0.03703703703703698
A3-DualPos-Once,J,1,normal,active_tail,False,0.01041666666666663,-0.01629072681704269,0.01041666666666663
A3-DualPos-Once,J,1,normal,active_tail,True,-0.01718213058419238,-0.012050249218178877,-0.01718213058419238
A3-DualPos-Once,J,1,normal,exact_full_prefix,False,0.030000000000000027,0.021238843461065637,0.030000000000000027
A3-DualPos-Once,J,1,normal,exact_full_prefix,True,-0.024390243902438935,-0.010439656945539055,-0.024390243902438935
A3-DualPos-Once,J,1,normal,history_length,0,0.0,0.0,0.0
A3-DualPos-Once,J,1,normal,history_length,1-2,0.0,0.0,0.0
A3-DualPos-Once,J,1,normal,history_length,11-20,0.0,0.0007682392867016663,0.0
A3-DualPos-Once,J,1,normal,history_length,21+,0.033333333333333326,0.11111111111111105,0.033333333333333326
A3-DualPos-Once,J,1,normal,history_length,3-5,-0.015873015873015817,-0.008182732552480476,-0.015873015873015817
A3-DualPos-Once,J,1,normal,history_length,6-10,-0.03809523809523807,-0.021485258198825297,-0.03809523809523807
A3-DualPos-Once,J,1,normal,local_prefix_3,insufficient,0.0,0.0,0.0
A3-DualPos-Once,J,1,normal,local_prefix_3,seen,-0.012987012987012991,0.0035923296412176953,-0.012987012987012991
A3-DualPos-Once,J,1,normal,local_prefix_3,unseen,0.0,0.0,0.0
A3-DualPos-Once,J,1,normal,local_suffix_1,insufficient,0.0,0.0,0.0
A3-DualPos-Once,J,1,normal,local_suffix_1,seen,-0.010928961748633781,0.008484746130375087,-0.010928961748633781
A3-DualPos-Once,J,1,normal,local_suffix_2,insufficient,0.0,0.0,0.0
A3-DualPos-Once,J,1,normal,local_suffix_2,seen,-0.011904761904761973,0.0034684562053136636,-0.011904761904761973
A3-DualPos-Once,J,1,normal,local_suffix_2,unseen,0.0,0.0,0.0
A3-DualPos-Once,J,1,normal,stage,1,0.0,0.0,0.0
A3-DualPos-Once,J,1,normal,stage,2,-0.017006802721088454,-0.016560271386070524,-0.017006802721088454
A3-DualPos-Once,J,1,normal,stage,3,0.016666666666666607,0.012221112221112329,0.016666666666666607
A3-DualPos-Once,J,1,normal,tail_reason,active_incomplete_atomic_prefix,-0.01718213058419238,-0.012050249218178877,-0.01718213058419238
A3-DualPos-Once,J,1,normal,tail_reason,atomic_sequence_complete,0.0,0.0,0.0
A3-DualPos-Once,J,1,normal,tail_reason,empty_history,0.0,0.0,0.0
A3-DualPos-Once,J,1,normal,tail_reason,latest_node_not_atomic,0.019230769230769273,-0.013914656771799594,0.019230769230769273
A3-DualPos-Once,J,2,all,active_tail,False,0.0,-0.0038709595899137916,0.0
A3-DualPos-Once,J,2,all,active_tail,True,-0.020618556701030966,-0.030475989354055932,-0.02577319587628868
A3-DualPos-Once,J,2,all,exact_full_prefix,False,-0.01764705882352946,-0.017002743484224925,-0.01764705882352946
A3-DualPos-Once,J,2,all,exact_full_prefix,True,-0.012987012987012991,0.011955508608583854,-0.018181818181818188
A3-DualPos-Once,J,2,all,history_length,0,0.033333333333333326,0.16666666666666663,0.033333333333333326
A3-DualPos-Once,J,2,all,history_length,1-2,0.0,0.0,0.0
A3-DualPos-Once,J,2,all,history_length,11-20,-0.022222222222222143,-0.022464698345133205,-0.016666666666666607
A3-DualPos-Once,J,2,all,history_length,21+,0.022222222222222143,0.07692307692307698,0.0
A3-DualPos-Once,J,2,all,history_length,3-5,-0.033333333333333326,-0.008036286137061532,-0.033333333333333326
A3-DualPos-Once,J,2,all,history_length,6-10,-0.020000000000000018,-0.012551129929904703,-0.033333333333333326
A3-DualPos-Once,J,2,all,local_prefix_3,insufficient,0.011111111111111072,0.05555555555555547,0.011111111111111072
A3-DualPos-Once,J,2,all,local_prefix_3,seen,-0.020361990950226283,-0.016537429481834565,-0.02488687782805432
A3-DualPos-Once,J,2,all,local_prefix_3,unseen,0.0,0.0071428571428571175,0.0
A3-DualPos-Once,J,2,all,local_suffix_1,insufficient,0.033333333333333326,0.16666666666666663,0.033333333333333326
A3-DualPos-Once,J,2,all,local_suffix_1,seen,-0.017142857142857126,-0.005212293226389275,-0.020952380952380945
A3-DualPos-Once,J,2,all,local_suffix_2,insufficient,0.016666666666666607,0.08333333333333337,0.016666666666666607
A3-DualPos-Once,J,2,all,local_suffix_2,seen,-0.018672199170124526,-0.015470673643470878,-0.022821576763485507
A3-DualPos-Once,J,2,all,local_suffix_2,unseen,0.0,0.03703703703703709,0.0
A3-DualPos-Once,J,2,all,stage,1,0.018181818181818188,0.02447552447552459,0.018181818181818188
A3-DualPos-Once,J,2,all,stage,2,-0.01650943396226412,-0.012183917397932564,-0.021226415094339535
A3-DualPos-Once,J,2,all,stage,3,-0.026315789473684292,-0.01954517704517722,-0.026315789473684292
A3-DualPos-Once,J,2,all,tail_reason,active_incomplete_atomic_prefix,-0.020618556701030966,-0.030475989354055932,-0.02577319587628868
A3-DualPos-Once,J,2,all,tail_reason,atomic_sequence_complete,-0.034482758620689724,-0.015873015873015928,-0.034482758620689724
A3-DualPos-Once,J,2,all,tail_reason,empty_history,0.033333333333333326,0.16666666666666663,0.033333333333333326
A3-DualPos-Once,J,2,all,tail_reason,latest_node_not_atomic,0.0,-0.029763939763939762,0.0
A3-DualPos-Once,J,2,all,tail_reason,observed_atomic_nodes_not_prefix,0.0,0.0,0.0
A3-DualPos-Once,J,2,all,tail_reason,repeated_node_fallback,0.0,0.0,0.0
A3-DualPos-Once,J,2,fault,active_tail,False,0.0,0.0022857142857142243,0.0
A3-DualPos-Once,J,2,fault,active_tail,True,0.020618556701030966,0.010191032892182261,0.010309278350515538
A3-DualPos-Once,J,2,fault,exact_full_prefix,False,0.0,-0.012210012210012167,0.0
A3-DualPos-Once,J,2,fault,exact_full_prefix,True,0.020408163265306145,0.025240120503278507,0.010204081632653073
A3-DualPos-Once,J,2,fault,history_length,0,0.0,0.0,0.0
A3-DualPos-Once,J,2,fault,history_length,1-2,0.0,0.0,0.0
A3-DualPos-Once,J,2,fault,history_length,11-20,0.0185185185185186,0.015540015540015495,0.0185185185185186
A3-DualPos-Once,J,2,fault,history_length,21+,0.0,0.0,0.0
A3-DualPos-Once,J,2,fault,history_length,3-5,0.03703703703703698,0.04166666666666663,0.03703703703703698
A3-DualPos-Once,J,2,fault,history_length,6-10,0.0,-0.01397306397306397,-0.022222222222222254
A3-DualPos-Once,J,2,fault,local_prefix_3,insufficient,0.0,0.0,0.0
A3-DualPos-Once,J,2,fault,local_prefix_3,seen,0.014925373134328401,0.01249446905714624,0.007462686567164201
A3-DualPos-Once,J,2,fault,local_prefix_3,unseen,0.0,0.0,0.0
A3-DualPos-Once,J,2,fault,local_suffix_1,insufficient,0.0,0.0,0.0
A3-DualPos-Once,J,2,fault,local_suffix_1,seen,0.012578616352201255,0.010074011167925612,0.0062893081761006275
A3-DualPos-Once,J,2,fault,local_suffix_2,insufficient,0.0,0.0,0.0
A3-DualPos-Once,J,2,fault,local_suffix_2,seen,0.013698630136986356,0.01044712269266379,0.006849315068493178
A3-DualPos-Once,J,2,fault,local_suffix_2,unseen,0.0,0.0,0.0
A3-DualPos-Once,J,2,fault,stage,1,0.0,-0.018181818181818188,0.0
A3-DualPos-Once,J,2,fault,stage,2,0.01538461538461533,0.010771333834294627,0.007692307692307665
A3-DualPos-Once,J,2,fault,stage,3,0.0,0.0,0.0
A3-DualPos-Once,J,2,fault,tail_reason,active_incomplete_atomic_prefix,0.020618556701030966,0.010191032892182261,0.010309278350515538
A3-DualPos-Once,J,2,fault,tail_reason,atomic_sequence_complete,-0.16666666666666663,-0.11111111111111116,-0.16666666666666663
A3-DualPos-Once,J,2,fault,tail_reason,empty_history,0.0,0.0,0.0
A3-DualPos-Once,J,2,fault,tail_reason,latest_node_not_atomic,0.04166666666666663,0.05128205128205132,0.04166666666666663
A3-DualPos-Once,J,2,fault,tail_reason,observed_atomic_nodes_not_prefix,0.0,0.0,0.0
A3-DualPos-Once,J,2,fault,tail_reason,repeated_node_fallback,0.0,0.0,0.0
A3-DualPos-Once,J,2,normal,active_tail,False,0.0,-0.004089769879243588,0.0
A3-DualPos-Once,J,2,normal,active_tail,True,-0.03436426116838487,-0.04806047777504885,-0.037800687285223344
A3-DualPos-Once,J,2,normal,exact_full_prefix,False,-0.030000000000000027,-0.02771672771672773,-0.030000000000000027
A3-DualPos-Once,J,2,normal,exact_full_prefix,True,-0.024390243902439046,0.004724338972024511,-0.027874564459930307
A3-DualPos-Once,J,2,normal,history_length,0,0.04761904761904767,0.25,0.04761904761904767
A3-DualPos-Once,J,2,normal,history_length,1-2,0.0,0.0,0.0
A3-DualPos-Once,J,2,normal,history_length,11-20,-0.03968253968253965,-0.04709501025290519,-0.031746031746031744
A3-DualPos-Once,J,2,normal,history_length,21+,0.033333333333333326,0.11111111111111105,0.0
A3-DualPos-Once,J,2,normal,history_length,3-5,-0.06349206349206349,-0.03372866615334347,-0.06349206349206349
A3-DualPos-Once,J,2,normal,history_length,6-10,-0.02857142857142858,-0.014909453665434502,-0.03809523809523807
A3-DualPos-Once,J,2,normal,local_prefix_3,insufficient,0.015873015873015928,0.08333333333333326,0.015873015873015928
A3-DualPos-Once,J,2,normal,local_prefix_3,seen,-0.0357142857142857,-0.027532285936083145,-0.038961038961038974
A3-DualPos-Once,J,2,normal,local_prefix_3,unseen,0.0,0.0,0.0
A3-DualPos-Once,J,2,normal,local_suffix_1,insufficient,0.04761904761904767,0.25,0.04761904761904767
A3-DualPos-Once,J,2,normal,local_suffix_1,seen,-0.030054644808743092,-0.012032483680625483,-0.032786885245901565
A3-DualPos-Once,J,2,normal,local_suffix_2,insufficient,0.023809523809523725,0.125,0.023809523809523725
A3-DualPos-Once,J,2,normal,local_suffix_2,seen,-0.03273809523809523,-0.0260055110401316,-0.0357142857142857
A3-DualPos-Once,J,2,normal,local_suffix_2,unseen,0.0,0.0,0.0
A3-DualPos-Once,J,2,normal,stage,1,0.030303030303030387,0.045454545454545414,0.030303030303030387
A3-DualPos-Once,J,2,normal,stage,2,-0.030612244897959107,-0.022760859361259267,-0.0340136054421768
A3-DualPos-Once,J,2,normal,stage,3,-0.033333333333333326,-0.03007104007104011,-0.033333333333333326
A3-DualPos-Once,J,2,normal,tail_reason,active_incomplete_atomic_prefix,-0.03436426116838487,-0.04806047777504885,-0.037800687285223344
A3-DualPos-Once,J,2,normal,tail_reason,atomic_sequence_complete,0.0,0.0,0.0
A3-DualPos-Once,J,2,normal,tail_reason,empty_history,0.04761904761904767,0.25,0.04761904761904767
A3-DualPos-Once,J,2,normal,tail_reason,latest_node_not_atomic,-0.019230769230769162,-0.046057513914656845,-0.019230769230769162
A3-DualPos-Once,J,42,all,active_tail,False,-0.04790419161676651,-0.05097005207121719,-0.04790419161676651
A3-DualPos-Once,J,42,all,active_tail,True,-0.0489690721649485,-0.05922231903815256,-0.07216494845360832
A3-DualPos-Once,J,42,all,exact_full_prefix,False,-0.04117647058823526,-0.018872581763259455,-0.09411764705882353
A3-DualPos-Once,J,42,all,exact_full_prefix,True,-0.051948051948051965,-0.04714852649827228,-0.051948051948051965
A3-DualPos-Once,J,42,all,history_length,0,-0.033333333333333326,-0.015243902439024404,-0.033333333333333326
A3-DualPos-Once,J,42,all,history_length,1-2,0.0,0.0,0.0
A3-DualPos-Once,J,42,all,history_length,11-20,-0.09999999999999998,-0.07942435954161575,-0.12222222222222223
A3-DualPos-Once,J,42,all,history_length,21+,-0.04444444444444451,-0.002474448628294712,-0.15555555555555556
A3-DualPos-Once,J,42,all,history_length,3-5,0.022222222222222143,-0.029285099052540953,0.022222222222222143
A3-DualPos-Once,J,42,all,history_length,6-10,-0.053333333333333344,-0.0315776660952487,-0.053333333333333344
A3-DualPos-Once,J,42,all,local_prefix_3,insufficient,-0.011111111111111072,-0.002169584064813379,-0.011111111111111072
A3-DualPos-Once,J,42,all,local_prefix_3,seen,-0.0565610859728507,-0.05105456793684826,-0.07692307692307698
A3-DualPos-Once,J,42,all,local_prefix_3,unseen,-0.04347826086956519,-0.04761904761904778,-0.04347826086956519
A3-DualPos-Once,J,42,all,local_suffix_1,insufficient,-0.033333333333333326,-0.015243902439024404,-0.033333333333333326
A3-DualPos-Once,J,42,all,local_suffix_1,seen,-0.049523809523809526,-0.048668619775569244,-0.06666666666666665
A3-DualPos-Once,J,42,all,local_suffix_2,insufficient,-0.01666666666666672,-0.003254376097220013,-0.01666666666666672
A3-DualPos-Once,J,42,all,local_suffix_2,seen,-0.053941908713692976,-0.05339150707667362,-0.0726141078838175
A3-DualPos-Once,J,42,all,local_suffix_2,unseen,0.0,0.03703703703703709,0.0
A3-DualPos-Once,J,42,all,stage,1,-0.018181818181818077,-0.016089466089466153,-0.018181818181818077
A3-DualPos-Once,J,42,all,stage,2,-0.04952830188679236,-0.052556309539292245,-0.07075471698113212
A3-DualPos-Once,J,42,all,stage,3,-0.06578947368421051,-0.05454804998922658,-0.06578947368421051
A3-DualPos-Once,J,42,all,tail_reason,active_incomplete_atomic_prefix,-0.0489690721649485,-0.05922231903815256,-0.07216494845360832
A3-DualPos-Once,J,42,all,tail_reason,atomic_sequence_complete,-0.10344827586206895,-0.06074481074481075,-0.10344827586206895
A3-DualPos-Once,J,42,all,tail_reason,empty_history,-0.033333333333333326,-0.015243902439024404,-0.033333333333333326
A3-DualPos-Once,J,42,all,tail_reason,latest_node_not_atomic,-0.013157894736842146,0.002188552188552184,-0.013157894736842146
A3-DualPos-Once,J,42,all,tail_reason,observed_atomic_nodes_not_prefix,-0.19999999999999996,-0.06666666666666676,-0.19999999999999996
A3-DualPos-Once,J,42,all,tail_reason,repeated_node_fallback,-0.07407407407407407,-0.04042207792207797,-0.07407407407407407
A3-DualPos-Once,J,42,fault,active_tail,False,-0.05633802816901401,-0.039499167499167376,-0.05633802816901401
A3-DualPos-Once,J,42,fault,active_tail,True,-0.04123711340206182,-0.07866060366060379,-0.07216494845360821
A3-DualPos-Once,J,42,fault,exact_full_prefix,False,-0.02857142857142858,-0.049646016751279776,-0.0714285714285714
A3-DualPos-Once,J,42,fault,exact_full_prefix,True,-0.061224489795918324,-0.05727135630966895,-0.061224489795918324
A3-DualPos-Once,J,42,fault,history_length,0,0.0,0.0,0.0
A3-DualPos-Once,J,42,fault,history_length,1-2,0.0,0.0,0.0
A3-DualPos-Once,J,42,fault,history_length,11-20,-0.07407407407407407,-0.09457236949497017,-0.09259259259259267
A3-DualPos-Once,J,42,fault,history_length,21+,-0.06666666666666665,0.017857142857142794,-0.20000000000000007
A3-DualPos-Once,J,42,fault,history_length,3-5,0.0,-0.03724747474747481,0.0
A3-DualPos-Once,J,42,fault,history_length,6-10,-0.06666666666666665,-0.04395604395604391,-0.06666666666666665
A3-DualPos-Once,J,42,fault,local_prefix_3,insufficient,0.0,0.0,0.0
A3-DualPos-Once,J,42,fault,local_prefix_3,seen,-0.052238805970149294,-0.050487912855151196,-0.07462686567164178
A3-DualPos-Once,J,42,fault,local_prefix_3,unseen,-0.1428571428571428,-0.1428571428571428,-0.1428571428571428
A3-DualPos-Once,J,42,fault,local_suffix_1,insufficient,0.0,0.0,0.0
A3-DualPos-Once,J,42,fault,local_suffix_1,seen,-0.05031446540880502,-0.049313430608070474,-0.0691823899371069
A3-DualPos-Once,J,42,fault,local_suffix_2,insufficient,0.0,0.0,0.0
A3-DualPos-Once,J,42,fault,local_suffix_2,seen,-0.0547945205479452,-0.061663754410306026,-0.07534246575342463
A3-DualPos-Once,J,42,fault,local_suffix_2,unseen,0.0,0.0,0.0
A3-DualPos-Once,J,42,fault,stage,1,0.0,0.0,0.0
A3-DualPos-Once,J,42,fault,stage,2,-0.0461538461538461,-0.035553336286363146,-0.0692307692307692
A3-DualPos-Once,J,42,fault,stage,3,-0.125,-0.125,-0.125
A3-DualPos-Once,J,42,fault,tail_reason,active_incomplete_atomic_prefix,-0.04123711340206182,-0.07866060366060379,-0.07216494845360821
A3-DualPos-Once,J,42,fault,tail_reason,atomic_sequence_complete,-0.16666666666666663,-0.11111111111111116,-0.16666666666666663
A3-DualPos-Once,J,42,fault,tail_reason,empty_history,0.0,0.0,0.0
A3-DualPos-Once,J,42,fault,tail_reason,latest_node_not_atomic,0.0,0.0,0.0
A3-DualPos-Once,J,42,fault,tail_reason,observed_atomic_nodes_not_prefix,-0.19999999999999996,-0.06666666666666676,-0.19999999999999996
A3-DualPos-Once,J,42,fault,tail_reason,repeated_node_fallback,-0.07407407407407407,-0.04042207792207797,-0.07407407407407407
A3-DualPos-Once,J,42,normal,active_tail,False,-0.04166666666666663,-0.037346485643699245,-0.04166666666666663
A3-DualPos-Once,J,42,normal,active_tail,True,-0.05154639175257736,-0.0553350931379154,-0.07216494845360821
A3-DualPos-Once,J,42,normal,exact_full_prefix,False,-0.050000000000000044,-0.025095275095274983,-0.10999999999999999
A3-DualPos-Once,J,42,normal,exact_full_prefix,True,-0.04878048780487809,-0.03254943852308578,-0.04878048780487809
A3-DualPos-Once,J,42,normal,history_length,0,-0.04761904761904767,-0.019354838709677358,-0.04761904761904767
A3-DualPos-Once,J,42,normal,history_length,1-2,0.0,0.0,0.0
A3-DualPos-Once,J,42,normal,history_length,11-20,-0.11111111111111116,-0.08124169974829898,-0.13492063492063489
A3-DualPos-Once,J,42,normal,history_length,21+,-0.033333333333333326,-0.012121212121212088,-0.1333333333333333
A3-DualPos-Once,J,42,normal,history_length,3-5,0.031746031746031744,0.012264365205541639,0.031746031746031744
A3-DualPos-Once,J,42,normal,history_length,6-10,-0.04761904761904767,-0.07786660083310804,-0.04761904761904767
A3-DualPos-Once,J,42,normal,local_prefix_3,insufficient,-0.015873015873015928,-0.0021841875831689617,-0.015873015873015928
A3-DualPos-Once,J,42,normal,local_prefix_3,seen,-0.058441558441558406,-0.062186057409281625,-0.07792207792207795
A3-DualPos-Once,J,42,normal,local_prefix_3,unseen,0.0,0.025641025641025772,0.0
A3-DualPos-Once,J,42,normal,local_suffix_1,insufficient,-0.04761904761904767,-0.019354838709677358,-0.04761904761904767
A3-DualPos-Once,J,42,normal,local_suffix_1,seen,-0.049180327868852514,-0.053509347683109665,-0.06557377049180335
A3-DualPos-Once,J,42,normal,local_suffix_2,insufficient,-0.023809523809523836,-0.0032762813747533315,-0.023809523809523836
A3-DualPos-Once,J,42,normal,local_suffix_2,seen,-0.0535714285714286,-0.05885594368337388,-0.0714285714285714
A3-DualPos-Once,J,42,normal,local_suffix_2,unseen,0.0,0.04166666666666674,0.0
A3-DualPos-Once,J,42,normal,stage,1,-0.030303030303030276,-0.033333333333333326,-0.030303030303030276
A3-DualPos-Once,J,42,normal,stage,2,-0.05102040816326525,-0.05949128580457852,-0.0714285714285714
A3-DualPos-Once,J,42,normal,stage,3,-0.04999999999999993,-0.039141414141414144,-0.04999999999999993
A3-DualPos-Once,J,42,normal,tail_reason,active_incomplete_atomic_prefix,-0.05154639175257736,-0.0553350931379154,-0.07216494845360821
A3-DualPos-Once,J,42,normal,tail_reason,atomic_sequence_complete,-0.08695652173913038,-0.05186559472273766,-0.08695652173913038
A3-DualPos-Once,J,42,normal,tail_reason,empty_history,-0.04761904761904767,-0.019354838709677358,-0.04761904761904767
A3-DualPos-Once,J,42,normal,tail_reason,latest_node_not_atomic,-0.019230769230769273,-0.03928571428571448,-0.019230769230769273
A3-DualPos-Once,M,1,all,active_tail,False,-0.022222222222222254,-0.02957649965173914,-0.022222222222222254
A3-DualPos-Once,M,1,all,active_tail,True,-0.022435897435897356,-0.026052140054850126,-0.02564102564102566
A3-DualPos-Once,M,1,all,exact_full_prefix,False,-0.04999999999999993,-0.04053592421865837,-0.04999999999999993
A3-DualPos-Once,M,1,all,exact_full_prefix,True,-0.006968641114982521,0.001410307529479904,-0.010452961672473893
A3-DualPos-Once,M,1,all,history_length,0,0.0,0.0,0.0
A3-DualPos-Once,M,1,all,history_length,1-2,0.0625,0.014238422641783988,0.0625
A3-DualPos-Once,M,1,all,history_length,11-20,-0.046979865771812124,-0.02725822709833925,-0.046979865771812124
A3-DualPos-Once,M,1,all,history_length,21+,-0.02941176470588236,-0.1164021164021164,-0.02941176470588236
A3-DualPos-Once,M,1,all,history_length,3-5,-0.09722222222222221,-0.08398164335664338,-0.11111111111111105
A3-DualPos-Once,M,1,all,history_length,6-10,0.016666666666666607,-0.004741801026630799,0.016666666666666607
A3-DualPos-Once,M,1,all,local_prefix_3,insufficient,0.04166666666666663,0.009966895849248925,0.04166666666666663
A3-DualPos-Once,M,1,all,local_prefix_3,seen,-0.029585798816567976,-0.015368312403022943,-0.032544378698224796
A3-DualPos-Once,M,1,all,local_prefix_3,unseen,-0.08108108108108103,-0.05833333333333335,-0.08108108108108103
A3-DualPos-Once,M,1,all,local_suffix_1,insufficient,0.0,0.0,0.0
A3-DualPos-Once,M,1,all,local_suffix_1,seen,-0.023640661938534313,-0.022846673800786532,-0.026004728132387744
A3-DualPos-Once,M,1,all,local_suffix_2,insufficient,0.04166666666666663,0.009400123685838091,0.04166666666666663
A3-DualPos-Once,M,1,all,local_suffix_2,seen,-0.028871391076115582,-0.028067734682268863,-0.03149606299212604
A3-DualPos-Once,M,1,all,local_suffix_2,unseen,-0.05555555555555558,-0.033333333333333326,-0.05555555555555558
A3-DualPos-Once,M,1,all,stage,1,-0.036363636363636376,-0.010192837465564764,-0.036363636363636376
A3-DualPos-Once,M,1,all,stage,2,-0.01846153846153853,-0.017391375910476903,-0.021538461538461617
A3-DualPos-Once,M,1,all,stage,3,-0.02985074626865669,-0.012913752913753074,-0.02985074626865669
A3-DualPos-Once,M,1,all,tail_reason,active_incomplete_atomic_prefix,-0.022435897435897356,-0.026052140054850126,-0.02564102564102566
A3-DualPos-Once,M,1,all,tail_reason,atomic_sequence_complete,-0.039999999999999925,-0.03333333333333344,-0.039999999999999925
A3-DualPos-Once,M,1,all,tail_reason,empty_history,0.0,0.0,0.0
A3-DualPos-Once,M,1,all,tail_reason,latest_node_not_atomic,-0.028169014084507116,-0.001954418130888702,-0.028169014084507116
A3-DualPos-Once,M,1,all,tail_reason,observed_atomic_nodes_not_prefix,0.0,0.0,0.0
A3-DualPos-Once,M,1,all,tail_reason,repeated_node_fallback,0.0,0.0,0.0
A3-DualPos-Once,M,1,fault,active_tail,False,0.0,0.008000000000000007,0.0
A3-DualPos-Once,M,1,fault,active_tail,True,-0.04255319148936165,-0.04651459651459644,-0.04255319148936165
A3-DualPos-Once,M,1,fault,exact_full_prefix,False,-0.02941176470588236,-0.026666666666666727,-0.02941176470588236
A3-DualPos-Once,M,1,fault,exact_full_prefix,True,-0.018867924528301883,-0.01949206349206345,-0.018867924528301883
A3-DualPos-Once,M,1,fault,history_length,0,0.0,0.0,0.0
A3-DualPos-Once,M,1,fault,history_length,1-2,0.09999999999999998,0.04761904761904767,0.09999999999999998
A3-DualPos-Once,M,1,fault,history_length,11-20,-0.06896551724137934,-0.04671201814058956,-0.06896551724137934
