condition,participant,seed,split,class_id,support,precision,recall,f1
S5,A,1,test_normal,9,4,0.11538461538461539,0.75,0.19999999999999998
S5,A,1,test_normal,10,15,0.3448275862068966,0.6666666666666666,0.4545454545454545
S5,A,1,test_normal,11,4,0.5,0.25,0.3333333333333333
S5,A,1,test_normal,12,4,0.3333333333333333,0.25,0.28571428571428575
S5,A,1,test_normal,13,30,0.5384615384615384,0.4666666666666667,0.5
S5,A,1,test_normal,14,15,0.0,0.0,0.0
S5,A,1,test_normal,15,4,0.0,0.0,0.0
S5,A,1,test_normal,16,15,0.35294117647058826,0.4,0.37500000000000006
S5,A,1,test_normal,17,4,0.0,0.0,0.0
S5,A,1,test_normal,18,15,0.375,0.4,0.38709677419354843
S5,A,1,test_normal,19,4,0.25,0.25,0.25
S5,A,1,test_normal,20,4,0.0,0.0,0.0
S5,A,1,test_normal,21,4,0.5,0.75,0.6
S5,A,1,test_normal,22,4,0.25,0.25,0.25
S5,A,1,test_normal,23,4,0.2,0.25,0.22222222222222224
S5,A,1,test_normal,24,4,0.2,0.5,0.28571428571428575
S5,A,1,test_normal,25,4,0.0,0.0,0.0
S5,A,1,test_normal,26,4,0.5,0.25,0.3333333333333333
S5,A,1,test_normal,27,4,0.0,0.0,0.0
S5,A,1,test_normal,28,4,0.25,0.75,0.375
S5,A,1,test_normal,29,4,0.0,0.0,0.0
S5,A,1,test_normal,30,4,0.0,0.0,0.0
S5,A,1,test_fault,0,2,0.0,0.0,0.0
S5,A,1,test_fault,1,12,1.0,0.16666666666666666,0.2857142857142857
S5,A,1,test_fault,2,9,0.3333333333333333,0.1111111111111111,0.16666666666666666
S5,A,1,test_fault,3,2,0.0,0.0,0.0
S5,A,1,test_fault,4,1,0.0,0.0,0.0
S5,A,1,test_fault,5,2,0.3333333333333333,1.0,0.5
S5,A,1,test_fault,6,2,0.0,0.0,0.0
S5,A,1,test_fault,7,15,0.0,0.0,0.0
S5,A,1,test_fault,8,15,0.0,0.0,0.0
S5,A,1,test_fault,9,2,0.0,0.0,0.0
S5,A,1,test_fault,10,9,0.07142857142857142,0.1111111111111111,0.08695652173913043
S5,A,1,test_fault,11,2,0.0,0.0,0.0
S5,A,1,test_fault,12,2,0.0,0.0,0.0
S5,A,1,test_fault,13,12,0.5555555555555556,0.4166666666666667,0.4761904761904762
S5,A,1,test_fault,14,9,0.0,0.0,0.0
S5,A,1,test_fault,15,2,0.05555555555555555,0.5,0.09999999999999999
S5,A,1,test_fault,16,6,0.7142857142857143,0.8333333333333334,0.7692307692307692
S5,A,1,test_fault,17,1,0.0,0.0,0.0
S5,A,1,test_fault,18,9,0.07692307692307693,0.1111111111111111,0.09090909090909093
S5,A,1,test_fault,19,2,0.0,0.0,0.0
S5,A,1,test_fault,20,2,0.0,0.0,0.0
S5,A,1,test_fault,21,2,0.14285714285714285,0.5,0.22222222222222224
S5,A,1,test_fault,22,2,0.0,0.0,0.0
S5,A,1,test_fault,23,1,0.0,0.0,0.0
S5,A,1,test_fault,24,2,0.125,0.5,0.2
S5,A,1,test_fault,25,2,0.0,0.0,0.0
S5,A,1,test_fault,26,2,0.0,0.0,0.0
S5,A,1,test_fault,27,2,0.0,0.0,0.0
S5,A,1,test_fault,28,2,0.0,0.0,0.0
S5,A,1,test_fault,29,2,0.5,0.5,0.5
S5,A,1,test_fault,30,2,0.0,0.0,0.0
S6,A,1,test_all,0,6,0.0,0.0,0.0
S6,A,1,test_all,1,42,0.16666666666666666,0.047619047619047616,0.07407407407407407
S6,A,1,test_all,2,24,0.625,0.20833333333333334,0.3125
S6,A,1,test_all,3,17,0.2222222222222222,0.35294117647058826,0.27272727272727276
S6,A,1,test_all,4,5,0.0,0.0,0.0
S6,A,1,test_all,5,6,0.16666666666666666,0.3333333333333333,0.2222222222222222
S6,A,1,test_all,6,6,0.14285714285714285,0.16666666666666666,0.15384615384615383
S6,A,1,test_all,7,45,0.75,0.2,0.31578947368421056
S6,A,1,test_all,8,45,0.9285714285714286,0.28888888888888886,0.44067796610169485
S6,A,1,test_all,9,6,0.0,0.0,0.0
S6,A,1,test_all,10,24,0.22641509433962265,0.5,0.31168831168831174
S6,A,1,test_all,11,6,0.6,0.5,0.5454545454545454
S6,A,1,test_all,12,6,1.0,0.6666666666666666,0.8
S6,A,1,test_all,13,42,0.5882352941176471,0.47619047619047616,0.5263157894736842
S6,A,1,test_all,14,24,0.16666666666666666,0.041666666666666664,0.06666666666666667
S6,A,1,test_all,15,6,0.05,0.16666666666666666,0.07692307692307691
S6,A,1,test_all,16,21,0.18888888888888888,0.8095238095238095,0.3063063063063063
S6,A,1,test_all,17,5,0.02631578947368421,0.2,0.046511627906976744
S6,A,1,test_all,18,24,0.625,0.4166666666666667,0.5
S6,A,1,test_all,19,6,0.5,0.16666666666666666,0.25
S6,A,1,test_all,20,6,0.125,0.16666666666666666,0.14285714285714288
S6,A,1,test_all,21,6,1.0,0.16666666666666666,0.2857142857142857
S6,A,1,test_all,22,6,0.0,0.0,0.0
S6,A,1,test_all,23,5,0.20833333333333334,1.0,0.3448275862068966
S6,A,1,test_all,24,6,0.0,0.0,0.0
S6,A,1,test_all,25,6,0.16666666666666666,0.16666666666666666,0.16666666666666666
S6,A,1,test_all,26,6,0.5,0.16666666666666666,0.25
S6,A,1,test_all,27,6,0.5,0.5,0.5
S6,A,1,test_all,28,6,0.15384615384615385,0.3333333333333333,0.21052631578947367
S6,A,1,test_all,29,6,0.5,0.16666666666666666,0.25
S6,A,1,test_all,30,6,0.0,0.0,0.0
S6,A,1,test_normal,0,4,0.0,0.0,0.0
S6,A,1,test_normal,1,30,0.14285714285714285,0.03333333333333333,0.05405405405405406
S6,A,1,test_normal,2,15,1.0,0.2,0.33333333333333337
S6,A,1,test_normal,3,15,0.3157894736842105,0.4,0.35294117647058826
S6,A,1,test_normal,4,4,0.0,0.0,0.0
S6,A,1,test_normal,5,4,0.14285714285714285,0.25,0.18181818181818182
S6,A,1,test_normal,6,4,0.0,0.0,0.0
S6,A,1,test_normal,7,30,0.8571428571428571,0.2,0.32432432432432434
S6,A,1,test_normal,8,30,0.9166666666666666,0.36666666666666664,0.5238095238095238
S6,A,1,test_normal,9,4,0.0,0.0,0.0
S6,A,1,test_normal,10,15,0.23076923076923078,0.6,0.33333333333333337
S6,A,1,test_normal,11,4,0.75,0.75,0.75
S6,A,1,test_normal,12,4,1.0,0.5,0.6666666666666666
S6,A,1,test_normal,13,30,0.5555555555555556,0.5,0.5263157894736842
S6,A,1,test_normal,14,15,0.25,0.06666666666666667,0.10526315789473685
S6,A,1,test_normal,15,4,0.06666666666666667,0.25,0.10526315789473685
S6,A,1,test_normal,16,15,0.16176470588235295,0.7333333333333333,0.26506024096385544
S6,A,1,test_normal,17,4,0.058823529411764705,0.25,0.09523809523809523
S6,A,1,test_normal,18,15,0.75,0.4,0.5217391304347827
S6,A,1,test_normal,19,4,0.0,0.0,0.0
S6,A,1,test_normal,20,4,0.16666666666666666,0.25,0.2
S6,A,1,test_normal,21,4,1.0,0.25,0.4
S6,A,1,test_normal,22,4,0.0,0.0,0.0
S6,A,1,test_normal,23,4,0.2222222222222222,1.0,0.3636363636363636
S6,A,1,test_normal,24,4,0.0,0.0,0.0
S6,A,1,test_normal,25,4,0.25,0.25,0.25
S6,A,1,test_normal,26,4,0.0,0.0,0.0
S6,A,1,test_normal,27,4,0.5,0.5,0.5
S6,A,1,test_normal,28,4,0.1111111111111111,0.25,0.15384615384615383
S6,A,1,test_normal,29,4,0.0,0.0,0.0
S6,A,1,test_normal,30,4,0.0,0.0,0.0
S6,A,1,test_fault,0,2,0.0,0.0,0.0
S6,A,1,test_fault,1,12,0.2,0.08333333333333333,0.11764705882352941
S6,A,1,test_fault,2,9,0.4,0.2222222222222222,0.2857142857142857
S6,A,1,test_fault,3,2,0.0,0.0,0.0
S6,A,1,test_fault,4,1,0.0,0.0,0.0
S6,A,1,test_fault,5,2,0.2,0.5,0.28571428571428575
S6,A,1,test_fault,6,2,0.5,0.5,0.5
S6,A,1,test_fault,7,15,0.6,0.2,0.3
S6,A,1,test_fault,8,15,1.0,0.13333333333333333,0.23529411764705882
S6,A,1,test_fault,9,2,0.0,0.0,0.0
S6,A,1,test_fault,10,9,0.21428571428571427,0.3333333333333333,0.2608695652173913
S6,A,1,test_fault,11,2,0.0,0.0,0.0
S6,A,1,test_fault,12,2,1.0,1.0,1.0
S6,A,1,test_fault,13,12,0.7142857142857143,0.4166666666666667,0.5263157894736842
S6,A,1,test_fault,14,9,0.0,0.0,0.0
S6,A,1,test_fault,15,2,0.0,0.0,0.0
S6,A,1,test_fault,16,6,0.2727272727272727,1.0,0.42857142857142855
S6,A,1,test_fault,17,1,0.0,0.0,0.0
S6,A,1,test_fault,18,9,0.5,0.4444444444444444,0.47058823529411764
S6,A,1,test_fault,19,2,0.5,0.5,0.5
S6,A,1,test_fault,20,2,0.0,0.0,0.0
S6,A,1,test_fault,21,2,0.0,0.0,0.0
S6,A,1,test_fault,22,2,0.0,0.0,0.0
S6,A,1,test_fault,23,1,0.16666666666666666,1.0,0.2857142857142857
S6,A,1,test_fault,24,2,0.0,0.0,0.0
S6,A,1,test_fault,25,2,0.0,0.0,0.0
S6,A,1,test_fault,26,2,0.5,0.5,0.5
S6,A,1,test_fault,27,2,0.5,0.5,0.5
S6,A,1,test_fault,28,2,0.25,0.5,0.3333333333333333
S6,A,1,test_fault,29,2,1.0,0.5,0.6666666666666666
S6,A,1,test_fault,30,2,0.0,0.0,0.0
S7,A,1,test_all,0,6,0.0,0.0,0.0
S7,A,1,test_all,1,42,0.7068965517241379,0.9761904761904762,0.8199999999999998
S7,A,1,test_all,2,24,0.9166666666666666,0.4583333333333333,0.611111111111111
S7,A,1,test_all,3,17,0.85,1.0,0.9189189189189189
S7,A,1,test_all,4,5,1.0,0.2,0.33333333333333337
S7,A,1,test_all,5,6,1.0,0.5,0.6666666666666666
S7,A,1,test_all,6,6,0.8571428571428571,1.0,0.923076923076923
S7,A,1,test_all,7,45,1.0,0.8666666666666667,0.9285714285714286
S7,A,1,test_all,8,45,0.9375,1.0,0.967741935483871
S7,A,1,test_all,9,6,0.42857142857142855,0.5,0.4615384615384615
S7,A,1,test_all,10,24,0.5555555555555556,0.20833333333333334,0.30303030303030304
S7,A,1,test_all,11,6,1.0,0.6666666666666666,0.8
S7,A,1,test_all,12,6,1.0,1.0,1.0
S7,A,1,test_all,13,42,0.896551724137931,0.6190476190476191,0.732394366197183
S7,A,1,test_all,14,24,0.6666666666666666,0.25,0.36363636363636365
S7,A,1,test_all,15,6,1.0,1.0,1.0
S7,A,1,test_all,16,21,1.0,0.9523809523809523,0.975609756097561
S7,A,1,test_all,17,5,0.14814814814814814,0.8,0.25
S7,A,1,test_all,18,24,0.36363636363636365,0.6666666666666666,0.4705882352941177
S7,A,1,test_all,19,6,0.6666666666666666,1.0,0.8
S7,A,1,test_all,20,6,0.6666666666666666,1.0,0.8
S7,A,1,test_all,21,6,0.7142857142857143,0.8333333333333334,0.7692307692307692
S7,A,1,test_all,22,6,0.4444444444444444,0.6666666666666666,0.5333333333333333
S7,A,1,test_all,23,5,1.0,1.0,1.0
S7,A,1,test_all,24,6,0.0,0.0,0.0
S7,A,1,test_all,25,6,1.0,0.5,0.6666666666666666
S7,A,1,test_all,26,6,0.46153846153846156,1.0,0.631578947368421
S7,A,1,test_all,27,6,0.18181818181818182,0.3333333333333333,0.23529411764705885
S7,A,1,test_all,28,6,1.0,0.8333333333333334,0.9090909090909091
S7,A,1,test_all,29,6,0.0,0.0,0.0
S7,A,1,test_all,30,6,0.625,0.8333333333333334,0.7142857142857143
S7,A,1,test_normal,0,4,0.0,0.0,0.0
S7,A,1,test_normal,1,30,0.7692307692307693,1.0,0.8695652173913044
S7,A,1,test_normal,2,15,0.9090909090909091,0.6666666666666666,0.7692307692307692
S7,A,1,test_normal,3,15,0.8823529411764706,1.0,0.9375
S7,A,1,test_normal,4,4,1.0,0.25,0.4
S7,A,1,test_normal,5,4,1.0,0.75,0.8571428571428571
S7,A,1,test_normal,6,4,1.0,1.0,1.0
S7,A,1,test_normal,7,30,1.0,0.8,0.888888888888889
S7,A,1,test_normal,8,30,0.9090909090909091,1.0,0.9523809523809523
S7,A,1,test_normal,9,4,0.5,0.75,0.6
S7,A,1,test_normal,10,15,0.5555555555555556,0.3333333333333333,0.4166666666666667
S7,A,1,test_normal,11,4,1.0,0.75,0.8571428571428571
S7,A,1,test_normal,12,4,1.0,1.0,1.0
S7,A,1,test_normal,13,30,0.8636363636363636,0.6333333333333333,0.7307692307692307
S7,A,1,test_normal,14,15,0.8333333333333334,0.3333333333333333,0.47619047619047616
S7,A,1,test_normal,15,4,1.0,1.0,1.0
S7,A,1,test_normal,16,15,1.0,0.9333333333333333,0.9655172413793104
S7,A,1,test_normal,17,4,0.1875,0.75,0.3
S7,A,1,test_normal,18,15,0.4090909090909091,0.6,0.4864864864864865
S7,A,1,test_normal,19,4,0.8,1.0,0.888888888888889
S7,A,1,test_normal,20,4,0.8,1.0,0.888888888888889
S7,A,1,test_normal,21,4,0.75,0.75,0.75
S7,A,1,test_normal,22,4,0.5714285714285714,1.0,0.7272727272727273
S7,A,1,test_normal,23,4,1.0,1.0,1.0
S7,A,1,test_normal,24,4,0.0,0.0,0.0
S7,A,1,test_normal,25,4,1.0,0.5,0.6666666666666666
S7,A,1,test_normal,26,4,0.4444444444444444,1.0,0.6153846153846153
S7,A,1,test_normal,27,4,0.25,0.5,0.3333333333333333
S7,A,1,test_normal,28,4,1.0,0.75,0.8571428571428571
S7,A,1,test_normal,29,4,0.0,0.0,0.0
S7,A,1,test_normal,30,4,0.5,0.75,0.6
S7,A,1,test_fault,0,2,0.0,0.0,0.0
S7,A,1,test_fault,1,12,0.5789473684210527,0.9166666666666666,0.7096774193548387
S7,A,1,test_fault,2,9,1.0,0.1111111111111111,0.19999999999999998
S7,A,1,test_fault,3,2,0.6666666666666666,1.0,0.8
S7,A,1,test_fault,4,1,0.0,0.0,0.0
S7,A,1,test_fault,5,2,0.0,0.0,0.0
S7,A,1,test_fault,6,2,0.6666666666666666,1.0,0.8
S7,A,1,test_fault,7,15,1.0,1.0,1.0
S7,A,1,test_fault,8,15,1.0,1.0,1.0
S7,A,1,test_fault,9,2,0.0,0.0,0.0
S7,A,1,test_fault,10,9,0.0,0.0,0.0
S7,A,1,test_fault,11,2,1.0,0.5,0.6666666666666666
S7,A,1,test_fault,12,2,1.0,1.0,1.0
S7,A,1,test_fault,13,12,1.0,0.5833333333333334,0.7368421052631579
S7,A,1,test_fault,14,9,0.3333333333333333,0.1111111111111111,0.16666666666666666
S7,A,1,test_fault,15,2,1.0,1.0,1.0
S7,A,1,test_fault,16,6,1.0,1.0,1.0
S7,A,1,test_fault,17,1,0.09090909090909091,1.0,0.16666666666666669
S7,A,1,test_fault,18,9,0.3181818181818182,0.7777777777777778,0.45161290322580644
S7,A,1,test_fault,19,2,0.5,1.0,0.6666666666666666
S7,A,1,test_fault,20,2,0.5,1.0,0.6666666666666666
S7,A,1,test_fault,21,2,0.6666666666666666,1.0,0.8
S7,A,1,test_fault,22,2,0.0,0.0,0.0
S7,A,1,test_fault,23,1,1.0,1.0,1.0
S7,A,1,test_fault,24,2,0.0,0.0,0.0
S7,A,1,test_fault,25,2,1.0,0.5,0.6666666666666666
S7,A,1,test_fault,26,2,0.5,1.0,0.6666666666666666
S7,A,1,test_fault,27,2,0.0,0.0,0.0
S7,A,1,test_fault,28,2,1.0,1.0,1.0
S7,A,1,test_fault,29,2,0.0,0.0,0.0
S7,A,1,test_fault,30,2,1.0,1.0,1.0
S8,A,1,test_all,0,6,0.0,0.0,0.0
S8,A,1,test_all,1,42,0.7954545454545454,0.8333333333333334,0.8139534883720929
S8,A,1,test_all,2,24,1.0,0.375,0.5454545454545454
S8,A,1,test_all,3,17,0.8947368421052632,1.0,0.9444444444444444
S8,A,1,test_all,4,5,0.75,0.6,0.6666666666666665
S8,A,1,test_all,5,6,0.0,0.0,0.0
S8,A,1,test_all,6,6,0.8,0.6666666666666666,0.7272727272727272
S8,A,1,test_all,7,45,0.8837209302325582,0.8444444444444444,0.8636363636363636
S8,A,1,test_all,8,45,0.9302325581395349,0.8888888888888888,0.9090909090909092
S8,A,1,test_all,9,6,0.25,0.3333333333333333,0.28571428571428575
S8,A,1,test_all,10,24,0.6428571428571429,0.75,0.6923076923076924
S8,A,1,test_all,11,6,1.0,0.6666666666666666,0.8
S8,A,1,test_all,12,6,0.8333333333333334,0.8333333333333334,0.8333333333333334
S8,A,1,test_all,13,42,0.8571428571428571,0.5714285714285714,0.6857142857142857
S8,A,1,test_all,14,24,1.0,0.25,0.4
S8,A,1,test_all,15,6,0.8571428571428571,1.0,0.923076923076923
S8,A,1,test_all,16,21,0.9473684210526315,0.8571428571428571,0.9
S8,A,1,test_all,17,5,0.14814814814814814,0.8,0.25
S8,A,1,test_all,18,24,0.36363636363636365,0.6666666666666666,0.4705882352941177
S8,A,1,test_all,19,6,0.2222222222222222,1.0,0.3636363636363636
S8,A,1,test_all,20,6,0.7142857142857143,0.8333333333333334,0.7692307692307692
S8,A,1,test_all,21,6,0.6,1.0,0.7499999999999999
S8,A,1,test_all,22,6,0.0,0.0,0.0
S8,A,1,test_all,23,5,0.7142857142857143,1.0,0.8333333333333333
S8,A,1,test_all,24,6,0.5,0.16666666666666666,0.25
S8,A,1,test_all,25,6,1.0,0.5,0.6666666666666666
S8,A,1,test_all,26,6,0.5555555555555556,0.8333333333333334,0.6666666666666667
S8,A,1,test_all,27,6,0.3,0.5,0.37499999999999994
S8,A,1,test_all,28,6,0.5,0.16666666666666666,0.25
S8,A,1,test_all,29,6,0.3333333333333333,0.16666666666666666,0.2222222222222222
S8,A,1,test_all,30,6,0.8571428571428571,1.0,0.923076923076923
S8,A,1,test_normal,0,4,0.0,0.0,0.0
S8,A,1,test_normal,1,30,0.8181818181818182,0.9,0.8571428571428572
S8,A,1,test_normal,2,15,1.0,0.4666666666666667,0.6363636363636364
S8,A,1,test_normal,3,15,1.0,1.0,1.0
S8,A,1,test_normal,4,4,0.6666666666666666,0.5,0.5714285714285715
S8,A,1,test_normal,5,4,0.0,0.0,0.0
S8,A,1,test_normal,6,4,0.75,0.75,0.75
S8,A,1,test_normal,7,30,0.9230769230769231,0.8,0.8571428571428571
S8,A,1,test_normal,8,30,0.9032258064516129,0.9333333333333333,0.9180327868852459
S8,A,1,test_normal,9,4,0.2857142857142857,0.5,0.36363636363636365
S8,A,1,test_normal,10,15,0.55,0.7333333333333333,0.6285714285714286
S8,A,1,test_normal,11,4,1.0,1.0,1.0
S8,A,1,test_normal,12,4,0.75,0.75,0.75
S8,A,1,test_normal,13,30,0.8260869565217391,0.6333333333333333,0.7169811320754716
S8,A,1,test_normal,14,15,1.0,0.26666666666666666,0.4210526315789474
S8,A,1,test_normal,15,4,1.0,1.0,1.0
S8,A,1,test_normal,16,15,0.9333333333333333,0.9333333333333333,0.9333333333333333
S8,A,1,test_normal,17,4,0.21428571428571427,0.75,0.3333333333333333
S8,A,1,test_normal,18,15,0.36363636363636365,0.5333333333333333,0.43243243243243246
S8,A,1,test_normal,19,4,0.25,1.0,0.4
S8,A,1,test_normal,20,4,0.8,1.0,0.888888888888889
S8,A,1,test_normal,21,4,0.5714285714285714,1.0,0.7272727272727273
S8,A,1,test_normal,22,4,0.0,0.0,0.0
S8,A,1,test_normal,23,4,0.6666666666666666,1.0,0.8
S8,A,1,test_normal,24,4,0.5,0.25,0.3333333333333333
S8,A,1,test_normal,25,4,1.0,0.5,0.6666666666666666
S8,A,1,test_normal,26,4,0.75,0.75,0.75
S8,A,1,test_normal,27,4,0.2857142857142857,0.5,0.36363636363636365
S8,A,1,test_normal,28,4,0.5,0.25,0.3333333333333333
S8,A,1,test_normal,29,4,0.0,0.0,0.0
S8,A,1,test_normal,30,4,0.8,1.0,0.888888888888889
S8,A,1,test_fault,0,2,0.0,0.0,0.0
S8,A,1,test_fault,1,12,0.7272727272727273,0.6666666666666666,0.6956521739130435
S8,A,1,test_fault,2,9,1.0,0.2222222222222222,0.3636363636363636
S8,A,1,test_fault,3,2,0.5,1.0,0.6666666666666666
S8,A,1,test_fault,4,1,1.0,1.0,1.0
S8,A,1,test_fault,5,2,0.0,0.0,0.0
S8,A,1,test_fault,6,2,1.0,0.5,0.6666666666666666
S8,A,1,test_fault,7,15,0.8235294117647058,0.9333333333333333,0.8749999999999999
S8,A,1,test_fault,8,15,1.0,0.8,0.888888888888889
S8,A,1,test_fault,9,2,0.0,0.0,0.0
S8,A,1,test_fault,10,9,0.875,0.7777777777777778,0.823529411764706
S8,A,1,test_fault,11,2,0.0,0.0,0.0
S8,A,1,test_fault,12,2,1.0,1.0,1.0
S8,A,1,test_fault,13,12,1.0,0.4166666666666667,0.5882352941176471
S8,A,1,test_fault,14,9,1.0,0.2222222222222222,0.3636363636363636
S8,A,1,test_fault,15,2,0.6666666666666666,1.0,0.8
S8,A,1,test_fault,16,6,1.0,0.6666666666666666,0.8
S8,A,1,test_fault,17,1,0.07692307692307693,1.0,0.14285714285714288
S8,A,1,test_fault,18,9,0.36363636363636365,0.8888888888888888,0.5161290322580644
S8,A,1,test_fault,19,2,0.18181818181818182,1.0,0.3076923076923077
S8,A,1,test_fault,20,2,0.5,0.5,0.5
S8,A,1,test_fault,21,2,0.6666666666666666,1.0,0.8
S8,A,1,test_fault,22,2,0.0,0.0,0.0
S8,A,1,test_fault,23,1,1.0,1.0,1.0
S8,A,1,test_fault,24,2,0.0,0.0,0.0
S8,A,1,test_fault,25,2,1.0,0.5,0.6666666666666666
S8,A,1,test_fault,26,2,0.4,1.0,0.5714285714285715
S8,A,1,test_fault,27,2,0.3333333333333333,0.5,0.4
S8,A,1,test_fault,28,2,0.0,0.0,0.0
S8,A,1,test_fault,29,2,1.0,0.5,0.6666666666666666
S8,A,1,test_fault,30,2,1.0,1.0,1.0
S9,A,1,test_all,0,6,0.0,0.0,0.0
S9,A,1,test_all,1,42,0.48484848484848486,0.38095238095238093,0.4266666666666667
S9,A,1,test_all,2,24,0.35714285714285715,0.20833333333333334,0.2631578947368421
S9,A,1,test_all,3,17,0.23809523809523808,0.29411764705882354,0.2631578947368421
S9,A,1,test_all,4,5,0.0,0.0,0.0
S9,A,1,test_all,5,6,1.0,0.16666666666666666,0.2857142857142857
S9,A,1,test_all,6,6,0.0,0.0,0.0
S9,A,1,test_all,7,45,0.0,0.0,0.0
S9,A,1,test_all,8,45,0.5,0.044444444444444446,0.0816326530612245
S9,A,1,test_all,9,6,0.07894736842105263,0.5,0.13636363636363635
S9,A,1,test_all,10,24,0.43137254901960786,0.9166666666666666,0.5866666666666666
S9,A,1,test_all,11,6,0.3333333333333333,0.16666666666666666,0.2222222222222222
S9,A,1,test_all,12,6,1.0,0.5,0.6666666666666666
S9,A,1,test_all,13,42,0.7083333333333334,0.40476190476190477,0.5151515151515152
S9,A,1,test_all,14,24,0.0,0.0,0.0
S9,A,1,test_all,15,6,0.012048192771084338,0.16666666666666666,0.02247191011235955
S9,A,1,test_all,16,21,0.19736842105263158,0.7142857142857143,0.30927835051546393
S9,A,1,test_all,17,5,0.0,0.0,0.0
S9,A,1,test_all,18,24,0.25,0.08333333333333333,0.125
S9,A,1,test_all,19,6,1.0,0.16666666666666666,0.2857142857142857
S9,A,1,test_all,20,6,0.0,0.0,0.0
S9,A,1,test_all,21,6,0.2,0.16666666666666666,0.1818181818181818
S9,A,1,test_all,22,6,0.0,0.0,0.0
S9,A,1,test_all,23,5,0.2777777777777778,1.0,0.4347826086956522
S9,A,1,test_all,24,6,0.0,0.0,0.0
S9,A,1,test_all,25,6,0.23076923076923078,0.5,0.3157894736842105
S9,A,1,test_all,26,6,0.0,0.0,0.0
S9,A,1,test_all,27,6,0.0,0.0,0.0
S9,A,1,test_all,28,6,0.0,0.0,0.0
S9,A,1,test_all,29,6,0.0,0.0,0.0
S9,A,1,test_all,30,6,0.25,0.16666666666666666,0.2
S9,A,1,test_normal,0,4,0.0,0.0,0.0
S9,A,1,test_normal,1,30,0.47368421052631576,0.3,0.3673469387755102
S9,A,1,test_normal,2,15,0.2,0.13333333333333333,0.16
S9,A,1,test_normal,3,15,0.3333333333333333,0.26666666666666666,0.2962962962962963
S9,A,1,test_normal,4,4,0.0,0.0,0.0
S9,A,1,test_normal,5,4,1.0,0.25,0.4
S9,A,1,test_normal,6,4,0.0,0.0,0.0
S9,A,1,test_normal,7,30,0.0,0.0,0.0
S9,A,1,test_normal,8,30,0.6666666666666666,0.06666666666666667,0.1212121212121212
S9,A,1,test_normal,9,4,0.08695652173913043,0.5,0.14814814814814817
S9,A,1,test_normal,10,15,0.4838709677419355,1.0,0.6521739130434783
S9,A,1,test_normal,11,4,0.3333333333333333,0.25,0.28571428571428575
S9,A,1,test_normal,12,4,1.0,0.25,0.4
S9,A,1,test_normal,13,30,0.7222222222222222,0.43333333333333335,0.5416666666666666
S9,A,1,test_normal,14,15,0.0,0.0,0.0
S9,A,1,test_normal,15,4,0.015625,0.25,0.029411764705882353
S9,A,1,test_normal,16,15,0.1724137931034483,0.6666666666666666,0.273972602739726
S9,A,1,test_normal,17,4,0.0,0.0,0.0
S9,A,1,test_normal,18,15,0.5,0.13333333333333333,0.2105263157894737
S9,A,1,test_normal,19,4,0.0,0.0,0.0
S9,A,1,test_normal,20,4,0.0,0.0,0.0
S9,A,1,test_normal,21,4,0.3333333333333333,0.25,0.28571428571428575
S9,A,1,test_normal,22,4,0.0,0.0,0.0
S9,A,1,test_normal,23,4,0.26666666666666666,1.0,0.4210526315789474
S9,A,1,test_normal,24,4,0.0,0.0,0.0
S9,A,1,test_normal,25,4,0.2857142857142857,0.5,0.36363636363636365
S9,A,1,test_normal,26,4,0.0,0.0,0.0
S9,A,1,test_normal,27,4,0.0,0.0,0.0
S9,A,1,test_normal,28,4,0.0,0.0,0.0
S9,A,1,test_normal,29,4,0.0,0.0,0.0
S9,A,1,test_normal,30,4,0.3333333333333333,0.25,0.28571428571428575
S9,A,1,test_fault,0,2,0.0,0.0,0.0
S9,A,1,test_fault,1,12,0.5,0.5833333333333334,0.5384615384615384
S9,A,1,test_fault,2,9,0.75,0.3333333333333333,0.46153846153846156
S9,A,1,test_fault,3,2,0.1111111111111111,0.5,0.1818181818181818
S9,A,1,test_fault,4,1,0.0,0.0,0.0
S9,A,1,test_fault,5,2,0.0,0.0,0.0
S9,A,1,test_fault,6,2,0.0,0.0,0.0
S9,A,1,test_fault,7,15,0.0,0.0,0.0
S9,A,1,test_fault,8,15,0.0,0.0,0.0
S9,A,1,test_fault,9,2,0.06666666666666667,0.5,0.11764705882352941
S9,A,1,test_fault,10,9,0.35,0.7777777777777778,0.48275862068965514
S9,A,1,test_fault,11,2,0.0,0.0,0.0
S9,A,1,test_fault,12,2,1.0,1.0,1.0
S9,A,1,test_fault,13,12,0.6666666666666666,0.3333333333333333,0.4444444444444444
S9,A,1,test_fault,14,9,0.0,0.0,0.0
S9,A,1,test_fault,15,2,0.0,0.0,0.0
S9,A,1,test_fault,16,6,0.2777777777777778,0.8333333333333334,0.4166666666666667
S9,A,1,test_fault,17,1,0.0,0.0,0.0
S9,A,1,test_fault,18,9,0.0,0.0,0.0
S9,A,1,test_fault,19,2,1.0,0.5,0.6666666666666666
S9,A,1,test_fault,20,2,0.0,0.0,0.0
S9,A,1,test_fault,21,2,0.0,0.0,0.0
S9,A,1,test_fault,22,2,0.0,0.0,0.0
S9,A,1,test_fault,23,1,0.3333333333333333,1.0,0.5
S9,A,1,test_fault,24,2,0.0,0.0,0.0
S9,A,1,test_fault,25,2,0.16666666666666666,0.5,0.25
S9,A,1,test_fault,26,2,0.0,0.0,0.0
