condition,participant,seed,split,class_id,support,precision,recall,f1
S4,A,1,test_normal,12,15,0.7692307692307693,0.6666666666666666,0.7142857142857142
S4,A,1,test_normal,13,15,0.8235294117647058,0.9333333333333333,0.8749999999999999
S4,A,1,test_normal,14,15,0.9333333333333333,0.9333333333333333,0.9333333333333333
S4,A,1,test_normal,15,15,0.9333333333333333,0.9333333333333333,0.9333333333333333
S4,A,1,test_normal,16,15,0.8823529411764706,1.0,0.9375
S4,A,1,test_normal,17,15,0.7368421052631579,0.9333333333333333,0.8235294117647058
S4,A,1,test_normal,18,15,1.0,0.7333333333333333,0.846153846153846
S4,A,1,test_normal,19,15,0.9375,1.0,0.967741935483871
S4,A,1,test_normal,20,15,1.0,0.8666666666666667,0.9285714285714286
S4,A,1,test_normal,21,15,0.8666666666666667,0.8666666666666667,0.8666666666666667
S4,A,1,test_normal,22,15,1.0,1.0,1.0
S4,A,1,test_normal,23,15,0.8333333333333334,0.3333333333333333,0.47619047619047616
S4,A,1,test_normal,24,15,0.7,0.4666666666666667,0.56
S4,A,1,test_normal,25,4,0.6666666666666666,0.5,0.5714285714285715
S4,A,1,test_normal,26,4,1.0,1.0,1.0
S4,A,1,test_normal,27,4,0.5714285714285714,1.0,0.7272727272727273
S4,A,1,test_normal,28,4,0.0,0.0,0.0
S4,A,1,test_normal,29,4,0.6666666666666666,1.0,0.8
S4,A,1,test_normal,30,4,0.4,0.5,0.4444444444444445
S4,A,1,test_normal,31,4,0.5714285714285714,1.0,0.7272727272727273
S4,A,1,test_normal,32,4,1.0,0.75,0.8571428571428571
S4,A,1,test_normal,33,4,0.23076923076923078,0.75,0.3529411764705882
S4,A,1,test_normal,34,4,1.0,0.75,0.8571428571428571
S4,A,1,test_fault,0,2,0.6666666666666666,1.0,0.8
S4,A,1,test_fault,1,2,0.6666666666666666,1.0,0.8
S4,A,1,test_fault,2,2,1.0,0.5,0.6666666666666666
S4,A,1,test_fault,3,2,0.3333333333333333,0.5,0.4
S4,A,1,test_fault,4,2,0.0,0.0,0.0
S4,A,1,test_fault,5,2,1.0,0.5,0.6666666666666666
S4,A,1,test_fault,6,2,1.0,0.5,0.6666666666666666
S4,A,1,test_fault,7,2,0.3333333333333333,0.5,0.4
S4,A,1,test_fault,8,2,0.5,1.0,0.6666666666666666
S4,A,1,test_fault,9,2,0.6666666666666666,1.0,0.8
S4,A,1,test_fault,10,2,1.0,0.5,0.6666666666666666
